date,open,high,low,close,volume,timestamp
2024-10-28,2768.39990234375,2768.39990234375,2768.39990234375,2768.39990234375,848,1730174400
2024-10-29,2774.60009765625,2789.0,2774.60009765625,2788.5,231,1730260800
2024-10-30,2787.39990234375,2787.5,2733.5,2738.300048828125,849,1730347200
2024-10-31,2745.5,2756.0,2734.199951171875,2738.60009765625,109,1730433600
2024-11-03,2736.5,2737.10009765625,2736.10009765625,2736.10009765625,16,1730696400
2024-11-04,2743.0,2743.89990234375,2740.300048828125,2740.300048828125,23,1730782800
2024-11-05,2734.5,2734.5,2659.39990234375,2667.60009765625,427,1730869200
2024-11-06,2662.5,2699.10009765625,2662.5,2698.39990234375,676,1730955600
2024-11-07,2688.5,2694.60009765625,2682.89990234375,2687.5,1038,1731042000
2024-11-10,2671.699951171875,2671.699951171875,2611.199951171875,2611.199951171875,20,1731301200
2024-11-11,2605.5,2605.5,2592.800048828125,2600.0,118,1731387600
2024-11-12,2611.10009765625,2611.800048828125,2580.800048828125,2580.800048828125,53,1731474000
2024-11-13,2555.10009765625,2576.199951171875,2554.199951171875,2568.199951171875,27,1731560400
2024-11-14,2565.699951171875,2565.699951171875,2565.699951171875,2565.699951171875,20,1731646800
2024-11-17,2591.699951171875,2610.699951171875,2589.39990234375,2610.60009765625,136,1731906000
2024-11-18,2621.89990234375,2627.699951171875,2619.300048828125,2627.10009765625,87,1731992400
2024-11-19,2638.5,2648.199951171875,2638.5,2648.199951171875,27,1732078800
2024-11-20,2659.300048828125,2672.10009765625,2655.699951171875,2672.10009765625,33,1732165200
2024-11-21,2687.5,2710.5,2685.60009765625,2709.89990234375,41,1732251600
2024-11-24,2689.39990234375,2689.39990234375,2616.800048828125,2616.800048828125,94,1732510800
2024-11-25,2625.60009765625,2625.60009765625,2620.300048828125,2620.300048828125,177858,1732597200
2024-11-26,2633.5,2657.89990234375,2627.199951171875,2639.89990234375,61653,1732683600
2024-11-29,2636.39990234375,2664.300048828125,2620.699951171875,2657.0,3861,1732890600
2024-12-01,2649.0,2649.800048828125,2621.699951171875,2634.89990234375,695,1733115600
2024-12-02,2639.0,2654.699951171875,2636.0,2644.699951171875,1062,1733202000
2024-12-03,2639.199951171875,2658.300048828125,2637.0,2653.800048828125,249,1733288400
2024-12-04,2652.39990234375,2655.0,2625.699951171875,2626.60009765625,573,1733374800
2024-12-05,2620.199951171875,2643.10009765625,2617.5,2638.60009765625,571,1733461200
2024-12-08,2632.10009765625,2677.10009765625,2630.800048828125,2664.89990234375,935,1733720400
2024-12-09,2662.300048828125,2698.199951171875,2661.0,2697.60009765625,437,1733806800
2024-12-10,2701.800048828125,2733.800048828125,2693.10009765625,2733.800048828125,3387,1733893200
2024-12-11,2725.10009765625,2725.10009765625,2677.39990234375,2687.5,2365,1733979600
2024-12-12,2688.199951171875,2689.300048828125,2647.89990234375,2656.0,1125,1734066000
2024-12-15,2658.300048828125,2663.300048828125,2651.0,2651.39990234375,877,1734325200
2024-12-16,2651.800048828125,2652.300048828125,2632.5,2644.39990234375,705,1734411600
2024-12-17,2644.300048828125,2647.10009765625,2590.199951171875,2636.5,566,1734498000
2024-12-18,2582.10009765625,2610.300048828125,2582.10009765625,2592.199951171875,238,1734584400
2024-12-19,2605.300048828125,2631.60009765625,2604.89990234375,2628.699951171875,592,1734670800
2024-12-22,2620.0,2627.699951171875,2611.10009765625,2612.300048828125,451,1734930000
2024-12-24,2613.0,2620.0,2609.5,2620.0,35,1735050600
2024-12-25,2628.5,2638.800048828125,2627.89990234375,2638.800048828125,84,1735189200
2024-12-26,2617.699951171875,2617.699951171875,2616.39990234375,2617.199951171875,642,1735275600
2024-12-29,2620.699951171875,2626.89990234375,2597.0,2606.10009765625,794,1735534800
2024-12-30,2608.39990234375,2629.199951171875,2604.89990234375,2629.199951171875,401,1735621200
2025-01-01,2633.0,2663.10009765625,2633.0,2658.89990234375,1728,1735794000
2025-01-02,2658.699951171875,2658.699951171875,2641.800048828125,2645.0,591,1735880400
2025-01-05,2645.5,2647.0,2617.300048828125,2638.39990234375,960,1736139600
2025-01-06,2653.39990234375,2657.5,2653.0,2656.699951171875,643,1736226000
2025-01-07,2655.5,2676.89990234375,2653.5,2664.5,999,1736312400
2025-01-08,2669.699951171875,2686.300048828125,2667.89990234375,2683.800048828125,1139,1736398800
2025-01-09,2686.10009765625,2720.10009765625,2683.699951171875,2708.5,403,1736485200
2025-01-12,2711.10009765625,2711.199951171875,2673.5,2673.5,765,1736744400
2025-01-13,2673.60009765625,2688.300048828125,2670.800048828125,2677.5,794,1736830800
2025-01-14,2690.800048828125,2712.5,2690.800048828125,2712.5,930,1736917200
2025-01-15,2731.699951171875,2749.800048828125,2731.699951171875,2746.39990234375,1721,1737003600
2025-01-16,2736.0,2751.60009765625,2725.5,2744.300048828125,1214,1737090000
2025-01-20,2746.0,2755.0,2724.800048828125,2755.0,1439,1737435600
2025-01-21,2754.5,2768.800048828125,2753.5,2767.60009765625,2079,1737522000
2025-01-22,2760.0,2765.0,2745.39990234375,2763.10009765625,2201,1737608400
2025-01-23,2759.800048828125,2792.0,2759.800048828125,2777.300048828125,1593,1737694800
2025-01-26,2761.10009765625,2762.199951171875,2737.5,2737.5,984,1737954000
2025-01-27,2738.0,2766.800048828125,2738.0,2766.800048828125,2307,1738040400
2025-01-28,2769.10009765625,2769.10009765625,2769.10009765625,2769.10009765625,125692,1738126800
2025-01-29,2772.5,2829.5,2770.0,2823.0,40141,1738213200
2025-01-30,2829.0,2838.0,2804.0,2812.5,3443,1738299600
2025-02-02,2818.199951171875,2848.39990234375,2780.89990234375,2833.89990234375,2649,1738558800
2025-02-03,2827.60009765625,2853.300048828125,2816.10009765625,2853.300048828125,2187,1738645200
2025-02-04,2850.0,2880.5,2848.0,2871.60009765625,4519,1738731600
2025-02-05,2865.199951171875,2871.699951171875,2836.300048828125,2856.0,3116,1738818000
2025-02-06,2859.89990234375,2889.5,2857.800048828125,2867.300048828125,1822,1738904400
2025-02-09,2864.199951171875,2916.10009765625,2863.800048828125,2914.300048828125,2237,1739163600
2025-02-10,2925.5,2945.39990234375,2890.0,2912.5,2554,1739250000
2025-02-11,2902.0,2912.300048828125,2868.60009765625,2909.0,2504,1739336400
2025-02-12,2911.300048828125,2937.699951171875,2910.60009765625,2925.89990234375,4670,1739422800
2025-02-13,2937.300048828125,2944.39990234375,2874.800048828125,2883.60009765625,1992,1739509200
2025-02-17,2879.199951171875,2936.39990234375,2873.800048828125,2931.60009765625,4010,1739854800
2025-02-18,2938.699951171875,2946.0,2917.10009765625,2919.39990234375,2630,1739941200
2025-02-19,2949.10009765625,2955.800048828125,2924.199951171875,2940.0,656,1740027600
2025-02-20,2938.800048828125,2940.0,2917.300048828125,2937.60009765625,570,1740114000
2025-02-23,2933.10009765625,2957.89990234375,2933.10009765625,2947.89990234375,415,1740373200
2025-02-24,2938.699951171875,2943.199951171875,2890.0,2904.5,1854,1740459600
2025-02-25,2913.5,2917.0,2913.0,2916.800048828125,2050,1740546000
2025-02-26,2918.5,2922.800048828125,2870.39990234375,2883.199951171875,3215,1740632400
2025-02-27,2877.10009765625,2877.10009765625,2834.10009765625,2836.800048828125,990,1740718800
2025-03-02,2872.699951171875,2891.800048828125,2863.39990234375,2890.199951171875,423,1740978000
2025-03-03,2886.10009765625,2927.89990234375,2886.10009765625,2909.60009765625,885,1741064400
2025-03-04,2916.699951171875,2922.0,2893.0,2915.300048828125,551,1741150800
2025-03-05,2904.0,2918.60009765625,2903.800048828125,2916.60009765625,870,1741237200
2025-03-06,2900.89990234375,2927.300048828125,2900.5,2904.699951171875,531,1741323600
2025-03-09,2910.10009765625,2915.10009765625,2880.199951171875,2891.0,55,1741579200
2025-03-10,2884.39990234375,2916.699951171875,2880.39990234375,2912.89990234375,197,1741665600
2025-03-11,2912.0,2939.10009765625,2910.0,2939.10009765625,213,1741752000
2025-03-12,2937.10009765625,2988.0,2935.199951171875,2984.300048828125,2366,1741838400
2025-03-13,2994.39990234375,3004.800048828125,2986.0,2994.5,1800,1741924800
2025-03-16,2991.0,3001.5,2989.0,3000.0,214,1742184000
2025-03-17,3006.39990234375,3039.199951171875,3004.39990234375,3035.10009765625,428,1742270400
2025-03-18,3035.199951171875,3050.89990234375,3030.89990234375,3035.89990234375,175,1742356800
2025-03-19,3047.300048828125,3047.300048828125,3034.39990234375,3040.0,185,1742443200
2025-03-20,3034.5,3037.5,3000.89990234375,3018.199951171875,151,1742529600
2025-03-23,3024.300048828125,3024.300048828125,3006.0,3013.10009765625,137,1742788800
2025-03-24,3026.39990234375,3028.800048828125,3023.699951171875,3023.699951171875,74,1742875200
2025-03-25,3033.199951171875,3033.199951171875,3019.5,3020.89990234375,83,1742961600
2025-03-26,3025.5,3065.0,3025.5,3060.199951171875,124359,1743048000
2025-03-27,3069.699951171875,3094.89990234375,3066.800048828125,3086.5,31206,1743134400
2025-03-30,3091.0,3132.5,3086.0,3122.800048828125,3438,1743393600
2025-03-31,3129.699951171875,3149.5,3104.0,3118.89990234375,1721,1743480000
2025-04-01,3120.699951171875,3168.60009765625,3117.39990234375,3139.89990234375,5946,1743566400
2025-04-02,3150.0,3166.89990234375,3052.0,3097.0,5516,1743652800
2025-04-03,3110.5,3127.699951171875,3011.0,3012.0,3247,1743739200
2025-04-06,3016.39990234375,3050.800048828125,2949.699951171875,2951.300048828125,4424,1743998400
2025-04-07,2994.0,3014.5,2968.39990234375,2968.39990234375,3213,1744084800
2025-04-08,2965.800048828125,3090.39990234375,2965.800048828125,3056.5,2175,1744171200
2025-04-09,3073.89990234375,3167.0,3072.10009765625,3155.199951171875,3456,1744257600
2025-04-10,3182.10009765625,3235.0,3182.10009765625,3222.199951171875,862,1744344000
2025-04-13,3215.5,3228.800048828125,3194.5,3204.800048828125,263,1744603200
2025-04-14,3216.0,3218.699951171875,3214.0,3218.699951171875,390,1744689600
2025-04-15,3238.300048828125,3334.89990234375,3238.300048828125,3326.60009765625,1874,1744776000
2025-04-16,3345.0,3345.0,3287.800048828125,3308.699951171875,824,1744862400
2025-04-20,3342.199951171875,3418.5,3342.199951171875,3406.199951171875,78,1745208000
2025-04-21,3422.199951171875,3485.60009765625,3361.699951171875,3400.800048828125,785,1745294400
2025-04-22,3321.199951171875,3370.300048828125,3256.199951171875,3276.300048828125,331,1745380800
2025-04-23,3305.39990234375,3353.89990234375,3304.89990234375,3332.0,560,1745467200
2025-04-24,3355.5,3355.5,3266.10009765625,3282.39990234375,560,1745553600
