date,open,high,low,close,volume,timestamp
2020-04-26,1731.9000244140625,1731.9000244140625,1711.9000244140625,1711.9000244140625,169.0,1587960000
2020-04-27,1716.5999755859375,1716.5999755859375,1707.0999755859375,1710.5,1255.0,1588046400
2020-04-28,1710.0,1713.5,1702.0,1703.4000244140625,373.0,1588132800
2020-04-29,1719.300048828125,1719.300048828125,1680.800048828125,1684.199951171875,327.0,1588219200
2020-04-30,1686.5999755859375,1701.5,1670.5,1694.5,337.0,1588305600
2020-05-03,1702.5999755859375,1709.0,1699.5999755859375,1706.9000244140625,320.0,1588564800
2020-05-04,1701.5,1704.4000244140625,1697.199951171875,1704.4000244140625,82.0,1588651200
2020-05-05,1704.0,1704.0,1684.199951171875,1684.199951171875,469.0,1588737600
2020-05-06,1686.199951171875,1721.800048828125,1685.5999755859375,1721.800048828125,853.0,1588824000
2020-05-07,1726.199951171875,1728.9000244140625,1703.800048828125,1709.9000244140625,330.0,1588910400
2020-05-10,1702.300048828125,1704.5,1690.199951171875,1695.300048828125,749.0,1589169600
2020-05-11,1699.300048828125,1713.0999755859375,1699.300048828125,1704.4000244140625,324.0,1589256000
2020-05-12,1702.0,1721.300048828125,1701.9000244140625,1713.9000244140625,431.0,1589342400
2020-05-13,1724.300048828125,1743.0999755859375,1720.5,1738.0999755859375,672.0,1589428800
2020-05-14,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,719.0,1589515200
2020-05-17,1755.699951171875,1770.5,1731.800048828125,1731.800048828125,229.0,1589774400
2020-05-18,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167.0,1589860800
2020-05-19,1751.5999755859375,1752.0999755859375,1745.5999755859375,1750.5999755859375,16.0,1589947200
2020-05-20,1746.800048828125,1746.800048828125,1720.5,1720.5,528.0,1590033600
2020-05-21,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,6.0,1590120000
2020-05-25,1726.4000244140625,1726.4000244140625,1704.800048828125,1704.800048828125,39.0,1590465600
2020-05-26,1685.5999755859375,1710.300048828125,1685.5999755859375,1710.300048828125,137416.0,1590552000
2020-05-27,1709.300048828125,1727.800048828125,1705.0,1713.300048828125,23355.0,1590638400
2020-05-28,1718.800048828125,1738.300048828125,1715.0999755859375,1736.9000244140625,1526.0,1590724800
2020-05-31,1740.4000244140625,1747.0,1727.0999755859375,1737.800048828125,871.0,1590984000
2020-06-01,1743.0,1745.5,1721.800048828125,1725.199951171875,741.0,1591070400
2020-06-02,1726.300048828125,1726.300048828125,1684.5,1697.800048828125,2755.0,1591156800
2020-06-03,1694.5,1718.9000244140625,1694.5,1718.9000244140625,807.0,1591243200
2020-06-04,1711.800048828125,1711.800048828125,1668.5999755859375,1676.199951171875,1502.0,1591329600
2020-06-07,1679.0999755859375,1699.4000244140625,1675.9000244140625,1698.300048828125,587.0,1591588800
