timestamp,dxy_value,date,datetime,description,dxy_ma_20,dxy_ma_50,dxy_ma_200
1688961600,101.97000122070312,2023-07-09,2023-07-09 23:00:00,U.S. Dollar Index (DXY),102.79850006103516,102.83379943847656,
1689048000,101.7300033569336,2023-07-10,2023-07-10 23:00:00,U.S. Dollar Index (DXY),102.70700035095214,102.83839950561523,
1689134400,100.5199966430664,2023-07-11,2023-07-11 23:00:00,U.S. Dollar Index (DXY),102.55150032043457,102.81539947509765,
1689220800,99.7699966430664,2023-07-12,2023-07-12 23:00:00,U.S. Dollar Index (DXY),102.37300033569336,102.7677993774414,
1689307200,99.91000366210938,2023-07-13,2023-07-13 23:00:00,U.S. Dollar Index (DXY),102.2180004119873,102.72679946899414,
1689566400,99.83999633789062,2023-07-16,2023-07-16 23:00:00,U.S. Dollar Index (DXY),102.10400009155273,102.69679946899414,
1689652800,99.94000244140625,2023-07-17,2023-07-17 23:00:00,U.S. Dollar Index (DXY),101.98600006103516,102.66759948730468,
1689739200,100.27999877929688,2023-07-18,2023-07-18 23:00:00,U.S. Dollar Index (DXY),101.87299995422363,102.64899948120117,
1689825600,100.87999725341797,2023-07-19,2023-07-19 23:00:00,U.S. Dollar Index (DXY),101.81349983215333,102.6391993713379,
1689912000,101.06999969482422,2023-07-20,2023-07-20 23:00:00,U.S. Dollar Index (DXY),101.74749984741212,102.62839935302735,
1690171200,101.3499984741211,2023-07-23,2023-07-23 23:00:00,U.S. Dollar Index (DXY),101.66999969482421,102.62579925537109,
1690257600,101.3499984741211,2023-07-24,2023-07-24 23:00:00,U.S. Dollar Index (DXY),101.60299949645996,102.61159927368163,
1690344000,100.88999938964844,2023-07-25,2023-07-25 23:00:00,U.S. Dollar Index (DXY),101.5229995727539,102.5757992553711,
1690430400,101.7699966430664,2023-07-26,2023-07-26 23:00:00,U.S. Dollar Index (DXY),101.46599922180175,102.5625991821289,
1690516800,101.62000274658203,2023-07-27,2023-07-27 23:00:00,U.S. Dollar Index (DXY),101.37999954223633,102.54379928588867,
1690776000,101.86000061035156,2023-07-30,2023-07-30 23:00:00,U.S. Dollar Index (DXY),101.32749938964844,102.52339935302734,
1690862400,102.30000305175781,2023-07-31,2023-07-31 23:00:00,U.S. Dollar Index (DXY),101.29299964904786,102.49779937744141,
1690948800,102.58999633789062,2023-08-01,2023-08-01 23:00:00,U.S. Dollar Index (DXY),101.25399932861328,102.48559936523438,
1691035200,102.54000091552734,2023-08-02,2023-08-02 23:00:00,U.S. Dollar Index (DXY),101.22249946594238,102.47239944458008,
1691121600,102.0199966430664,2023-08-03,2023-08-03 23:00:00,U.S. Dollar Index (DXY),101.20999946594239,102.44299942016602,
1691380800,102.05000305175781,2023-08-06,2023-08-06 23:00:00,U.S. Dollar Index (DXY),101.21399955749511,102.40619949340821,
1691467200,102.52999877929688,2023-08-07,2023-08-07 23:00:00,U.S. Dollar Index (DXY),101.25399932861328,102.37259948730468,
1691553600,102.48999786376953,2023-08-08,2023-08-08 23:00:00,U.S. Dollar Index (DXY),101.35249938964844,102.33819946289063,
1691640000,102.5199966430664,2023-08-09,2023-08-09 23:00:00,U.S. Dollar Index (DXY),101.48999938964843,102.30519943237304,
1691726400,102.83999633789062,2023-08-10,2023-08-10 23:00:00,U.S. Dollar Index (DXY),101.6364990234375,102.27559936523437,
1691985600,103.19000244140625,2023-08-13,2023-08-13 23:00:00,U.S. Dollar Index (DXY),101.80399932861329,102.26819946289062,
1692072000,103.20999908447266,2023-08-14,2023-08-14 23:00:00,U.S. Dollar Index (DXY),101.96749916076661,102.25199951171875,
1692158400,103.41999816894531,2023-08-15,2023-08-15 23:00:00,U.S. Dollar Index (DXY),102.12449913024902,102.24039947509766,
1692244800,103.44000244140625,2023-08-16,2023-08-16 23:00:00,U.S. Dollar Index (DXY),102.25249938964843,102.22659957885742,
1692331200,103.37999725341797,2023-08-17,2023-08-17 23:00:00,U.S. Dollar Index (DXY),102.36799926757813,102.21219955444336,
1692590400,103.33000183105469,2023-08-20,2023-08-20 23:00:00,U.S. Dollar Index (DXY),102.46699943542481,102.21199966430665,
1692676800,103.55999755859375,2023-08-21,2023-08-21 23:00:00,U.S. Dollar Index (DXY),102.57749938964844,102.21199966430665,
1692763200,103.36000061035156,2023-08-22,2023-08-22 23:00:00,U.S. Dollar Index (DXY),102.7009994506836,102.20659973144531,
1692849600,103.9800033569336,2023-08-23,2023-08-23 23:00:00,U.S. Dollar Index (DXY),102.81149978637696,102.21939987182617,
1692936000,104.08000183105469,2023-08-24,2023-08-24 23:00:00,U.S. Dollar Index (DXY),102.93449974060059,102.24079986572265,
1693195200,104.05999755859375,2023-08-27,2023-08-27 23:00:00,U.S. Dollar Index (DXY),103.0444995880127,102.27959976196288,
1693281600,103.55000305175781,2023-08-28,2023-08-28 23:00:00,U.S. Dollar Index (DXY),103.1069995880127,102.30459976196289,
1693368000,103.16000366210938,2023-08-29,2023-08-29 23:00:00,U.S. Dollar Index (DXY),103.13549995422363,102.31699981689454,
1693454400,103.62000274658203,2023-08-30,2023-08-30 23:00:00,U.S. Dollar Index (DXY),103.18950004577637,102.34799987792968,
1693540800,104.23999786376953,2023-08-31,2023-08-31 23:00:00,U.S. Dollar Index (DXY),103.30050010681153,102.3849998474121,
1693886400,104.80999755859375,2023-09-04,2023-09-04 23:00:00,U.S. Dollar Index (DXY),103.43849983215333,102.42319976806641,
1693972800,104.86000061035156,2023-09-05,2023-09-05 23:00:00,U.S. Dollar Index (DXY),103.55499992370605,102.46659973144531,
1694059200,105.05999755859375,2023-09-06,2023-09-06 23:00:00,U.S. Dollar Index (DXY),103.68349990844726,102.5179997253418,
1694145600,105.08999633789062,2023-09-07,2023-09-07 23:00:00,U.S. Dollar Index (DXY),103.81199989318847,102.56159957885743,
1694404800,104.56999969482422,2023-09-10,2023-09-10 23:00:00,U.S. Dollar Index (DXY),103.89850006103515,102.58619964599609,
1694491200,104.70999908447266,2023-09-11,2023-09-11 23:00:00,U.S. Dollar Index (DXY),103.97449989318848,102.62219955444336,
1694577600,104.7699966430664,2023-09-12,2023-09-12 23:00:00,U.S. Dollar Index (DXY),104.05249977111816,102.6577995300293,
1694664000,105.41000366210938,2023-09-13,2023-09-13 23:00:00,U.S. Dollar Index (DXY),104.15200004577636,102.69859954833984,
1694750400,105.31999969482422,2023-09-14,2023-09-14 23:00:00,U.S. Dollar Index (DXY),104.24599990844726,102.74159957885742,
1695009600,105.19999694824219,2023-09-17,2023-09-17 23:00:00,U.S. Dollar Index (DXY),104.33699989318848,102.80019958496094,
1695096000,105.19999694824219,2023-09-18,2023-09-18 23:00:00,U.S. Dollar Index (DXY),104.43049964904785,102.86479949951172,
1695182400,105.16000366210938,2023-09-19,2023-09-19 23:00:00,U.S. Dollar Index (DXY),104.51049995422363,102.93339950561523,
1695268800,105.36000061035156,2023-09-20,2023-09-20 23:00:00,U.S. Dollar Index (DXY),104.61049995422363,103.03019958496094,
1695355200,105.58000183105469,2023-09-21,2023-09-21 23:00:00,U.S. Dollar Index (DXY),104.69049987792968,103.1463996887207,
1695614400,106.0,2023-09-24,2023-09-24 23:00:00,U.S. Dollar Index (DXY),104.78649978637695,103.26819961547852,
1695700800,106.2300033569336,2023-09-25,2023-09-25 23:00:00,U.S. Dollar Index (DXY),104.89500007629394,103.39599975585938,
1695787200,106.66999816894531,2023-09-26,2023-09-26 23:00:00,U.S. Dollar Index (DXY),105.05099983215332,103.53059967041015,
1695873600,106.22000122070312,2023-09-27,2023-09-27 23:00:00,U.S. Dollar Index (DXY),105.20399971008301,103.64939971923827,
1695960000,106.16999816894531,2023-09-28,2023-09-28 23:00:00,U.S. Dollar Index (DXY),105.33149948120118,103.75519973754882,
1696219200,106.9000015258789,2023-10-01,2023-10-01 23:00:00,U.S. Dollar Index (DXY),105.46449966430664,103.87179977416992,
1696305600,107.0,2023-10-02,2023-10-02 23:00:00,U.S. Dollar Index (DXY),105.57399978637696,103.9847998046875,
1696392000,106.80000305175781,2023-10-03,2023-10-03 23:00:00,U.S. Dollar Index (DXY),105.67099990844727,104.09379989624023,
1696478400,106.33000183105469,2023-10-04,2023-10-04 23:00:00,U.S. Dollar Index (DXY),105.73450012207032,104.20259994506836,
1696564800,106.04000091552734,2023-10-05,2023-10-05 23:00:00,U.S. Dollar Index (DXY),105.78200035095215,104.28800003051758,
1696824000,106.08000183105469,2023-10-08,2023-10-08 23:00:00,U.S. Dollar Index (DXY),105.85750045776368,104.37720001220703,
1696910400,105.83000183105469,2023-10-09,2023-10-09 23:00:00,U.S. Dollar Index (DXY),105.91350059509277,104.4566000366211,
1696996800,105.81999969482422,2023-10-10,2023-10-10 23:00:00,U.S. Dollar Index (DXY),105.96600074768067,104.52699996948242,
1697083200,106.56999969482422,2023-10-11,2023-10-11 23:00:00,U.S. Dollar Index (DXY),106.02400054931641,104.60660003662109,
1697169600,106.6500015258789,2023-10-12,2023-10-12 23:00:00,U.S. Dollar Index (DXY),106.09050064086914,104.68880004882813,
1697428800,106.23999786376953,2023-10-15,2023-10-15 23:00:00,U.S. Dollar Index (DXY),106.1425006866455,104.7732000732422,
1697515200,106.25,2023-10-16,2023-10-16 23:00:00,U.S. Dollar Index (DXY),106.1950008392334,104.85720001220703,
1697601600,106.56999969482422,2023-10-17,2023-10-17 23:00:00,U.S. Dollar Index (DXY),106.26550064086913,104.93800003051757,
1697688000,106.25,2023-10-18,2023-10-18 23:00:00,U.S. Dollar Index (DXY),106.31000061035157,105.01320007324219,
1697774400,106.16000366210938,2023-10-19,2023-10-19 23:00:00,U.S. Dollar Index (DXY),106.3390007019043,105.08600021362305,
1698033600,105.54000091552734,2023-10-22,2023-10-22 23:00:00,U.S. Dollar Index (DXY),106.31600074768066,105.14000030517577,
1698120000,106.2699966430664,2023-10-23,2023-10-23 23:00:00,U.S. Dollar Index (DXY),106.3180004119873,105.20160018920899,
1698206400,106.52999877929688,2023-10-24,2023-10-24 23:00:00,U.S. Dollar Index (DXY),106.31100044250488,105.26800018310547,
1698292800,106.5999984741211,2023-10-25,2023-10-25 23:00:00,U.S. Dollar Index (DXY),106.33000030517579,105.33160018920898,
1698379200,106.55999755859375,2023-10-26,2023-10-26 23:00:00,U.S. Dollar Index (DXY),106.3495002746582,105.39400009155274,
1698638400,106.12000274658203,2023-10-29,2023-10-29 23:00:00,U.S. Dollar Index (DXY),106.31050033569336,105.44880020141602,
1698724800,106.66000366210938,2023-10-30,2023-10-30 23:00:00,U.S. Dollar Index (DXY),106.29350051879882,105.5154002380371,
1698811200,106.87999725341797,2023-10-31,2023-10-31 23:00:00,U.S. Dollar Index (DXY),106.29750022888183,105.5818002319336,
1698897600,106.12000274658203,2023-11-01,2023-11-01 23:00:00,U.S. Dollar Index (DXY),106.2870002746582,105.6370002746582,
1698984000,105.0199966430664,2023-11-02,2023-11-02 23:00:00,U.S. Dollar Index (DXY),106.23600006103516,105.65780014038086,
1699246800,105.22000122070312,2023-11-05,2023-11-05 23:00:00,U.S. Dollar Index (DXY),106.19300003051758,105.68060012817382,
1699333200,105.54000091552734,2023-11-06,2023-11-06 23:00:00,U.S. Dollar Index (DXY),106.17849998474121,105.7102001953125,
1699419600,105.58999633789062,2023-11-07,2023-11-07 23:00:00,U.S. Dollar Index (DXY),106.16699981689453,105.75100006103516,
1699506000,105.91000366210938,2023-11-08,2023-11-08 23:00:00,U.S. Dollar Index (DXY),106.13400001525879,105.80600006103515,
1699592400,105.86000061035156,2023-11-09,2023-11-09 23:00:00,U.S. Dollar Index (DXY),106.09449996948243,105.85080001831055,
1699851600,105.66000366210938,2023-11-12,2023-11-12 23:00:00,U.S. Dollar Index (DXY),106.06550025939941,105.87920013427734,
1699938000,104.11000061035156,2023-11-13,2023-11-13 23:00:00,U.S. Dollar Index (DXY),105.958500289917,105.8652001953125,
1700024400,104.38999938964844,2023-11-14,2023-11-14 23:00:00,U.S. Dollar Index (DXY),105.8495002746582,105.85580017089843,
1700110800,104.37000274658203,2023-11-15,2023-11-15 23:00:00,U.S. Dollar Index (DXY),105.7555004119873,105.8420002746582,
1700197200,103.81999969482422,2023-11-16,2023-11-16 23:00:00,U.S. Dollar Index (DXY),105.63850021362305,105.81660034179687,
1700456400,103.47000122070312,2023-11-19,2023-11-19 23:00:00,U.S. Dollar Index (DXY),105.53500022888184,105.79460037231445,
1700542800,103.56999969482422,2023-11-20,2023-11-20 23:00:00,U.S. Dollar Index (DXY),105.40000038146972,105.77180038452148,
1700629200,103.91999816894531,2023-11-21,2023-11-21 23:00:00,U.S. Dollar Index (DXY),105.26950035095214,105.75480041503906,
1700836200,103.4000015258789,2023-11-24,2023-11-24 08:30:00,U.S. Dollar Index (DXY),105.10950050354003,105.71460037231445,
1701061200,103.19999694824219,2023-11-26,2023-11-26 23:00:00,U.S. Dollar Index (DXY),104.94150047302246,105.67220031738282,
1701147600,102.75,2023-11-27,2023-11-27 23:00:00,U.S. Dollar Index (DXY),104.77300033569335,105.62320037841796,
1701234000,102.7699966430664,2023-11-28,2023-11-28 23:00:00,U.S. Dollar Index (DXY),104.57849998474121,105.57460037231445,
1701320400,103.5,2023-11-29,2023-11-29 23:00:00,U.S. Dollar Index (DXY),104.40950012207031,105.54140029907227,
1701406800,103.2699966430664,2023-11-30,2023-11-30 23:00:00,U.S. Dollar Index (DXY),104.26699981689453,105.49960021972656,
1701666000,103.63999938964844,2023-12-03,2023-12-03 23:00:00,U.S. Dollar Index (DXY),104.19799995422363,105.46080017089844,
1701752400,104.05000305175781,2023-12-04,2023-12-04 23:00:00,U.S. Dollar Index (DXY),104.13950004577637,105.42180023193359,
1701838800,104.1500015258789,2023-12-05,2023-12-05 23:00:00,U.S. Dollar Index (DXY),104.07000007629395,105.3802001953125,
1701925200,103.54000091552734,2023-12-06,2023-12-06 23:00:00,U.S. Dollar Index (DXY),103.96750030517578,105.31760025024414,
1702011600,104.01000213623047,2023-12-07,2023-12-07 23:00:00,U.S. Dollar Index (DXY),103.87250022888183,105.27340026855468,
1702270800,104.0999984741211,2023-12-10,2023-12-10 23:00:00,U.S. Dollar Index (DXY),103.78450012207031,105.2320002746582,
1702357200,103.87000274658203,2023-12-11,2023-12-11 23:00:00,U.S. Dollar Index (DXY),103.69500007629395,105.17140029907226,
1702443600,102.87000274658203,2023-12-12,2023-12-12 23:00:00,U.S. Dollar Index (DXY),103.63300018310547,105.08880035400391,
1702530000,101.95999908447266,2023-12-13,2023-12-13 23:00:00,U.S. Dollar Index (DXY),103.51150016784668,104.99200027465821,
1702616400,102.55000305175781,2023-12-14,2023-12-14 23:00:00,U.S. Dollar Index (DXY),103.42050018310547,104.91640029907227,
1702875600,102.51000213623047,2023-12-17,2023-12-17 23:00:00,U.S. Dollar Index (DXY),103.35500030517578,104.84580032348633,
1702962000,102.16999816894531,2023-12-18,2023-12-18 23:00:00,U.S. Dollar Index (DXY),103.2900001525879,104.76760025024414,
1703048400,102.41000366210938,2023-12-19,2023-12-19 23:00:00,U.S. Dollar Index (DXY),103.23200035095215,104.69920028686523,
1703134800,101.83999633789062,2023-12-20,2023-12-20 23:00:00,U.S. Dollar Index (DXY),103.12800025939941,104.61960021972656,
1703221200,101.69999694824219,2023-12-21,2023-12-21 23:00:00,U.S. Dollar Index (DXY),103.04300003051758,104.52220016479492,
1703566800,101.47000122070312,2023-12-25,2023-12-25 23:00:00,U.S. Dollar Index (DXY),102.95650024414063,104.4186001586914,
1703653200,100.98999786376953,2023-12-26,2023-12-26 23:00:00,U.S. Dollar Index (DXY),102.86850013732911,104.3136001586914,
1703739600,101.2300033569336,2023-12-27,2023-12-27 23:00:00,U.S. Dollar Index (DXY),102.79150047302247,104.21320022583008,
1703826000,101.33000183105469,2023-12-28,2023-12-28 23:00:00,U.S. Dollar Index (DXY),102.6830005645752,104.10840026855469,
1704171600,102.19999694824219,2024-01-01,2024-01-01 23:00:00,U.S. Dollar Index (DXY),102.62950057983399,104.02740020751953,
1704258000,102.45999908447266,2024-01-02,2024-01-02 23:00:00,U.S. Dollar Index (DXY),102.5705005645752,103.9534001159668,
1704344400,102.41999816894531,2024-01-03,2024-01-03 23:00:00,U.S. Dollar Index (DXY),102.48900032043457,103.89100006103516,
1704430800,102.41000366210938,2024-01-04,2024-01-04 23:00:00,U.S. Dollar Index (DXY),102.4020004272461,103.81380020141602,
1704690000,102.20999908447266,2024-01-07,2024-01-07 23:00:00,U.S. Dollar Index (DXY),102.33550033569335,103.72740020751954,
1704776400,102.56999969482422,2024-01-08,2024-01-08 23:00:00,U.S. Dollar Index (DXY),102.26350021362305,103.6468002319336,
1704862800,102.36000061035156,2024-01-09,2024-01-09 23:00:00,U.S. Dollar Index (DXY),102.17650032043457,103.56280029296875,
1704949200,102.29000091552734,2024-01-10,2024-01-10 23:00:00,U.S. Dollar Index (DXY),102.09750022888184,103.48620025634766,
1705035600,102.4000015258789,2024-01-11,2024-01-11 23:00:00,U.S. Dollar Index (DXY),102.07400016784668,103.40100021362305,
1705381200,103.36000061035156,2024-01-15,2024-01-15 23:00:00,U.S. Dollar Index (DXY),102.14400024414063,103.33060028076171,
1705467600,103.44999694824219,2024-01-16,2024-01-16 23:00:00,U.S. Dollar Index (DXY),102.18899993896484,103.27720016479492,
1705554000,103.54000091552734,2024-01-17,2024-01-17 23:00:00,U.S. Dollar Index (DXY),102.2404998779297,103.24760025024415,
1705640400,103.29000091552734,2024-01-18,2024-01-18 23:00:00,U.S. Dollar Index (DXY),102.29650001525879,103.20900024414063,
1705899600,103.33000183105469,2024-01-21,2024-01-21 23:00:00,U.S. Dollar Index (DXY),102.34249992370606,103.16480026245117,
1705986000,103.62000274658203,2024-01-22,2024-01-22 23:00:00,U.S. Dollar Index (DXY),102.43150024414062,103.125400390625,
1706072400,103.23999786376953,2024-01-23,2024-01-23 23:00:00,U.S. Dollar Index (DXY),102.508500289917,103.07200027465821,
1706158800,103.56999969482422,2024-01-24,2024-01-24 23:00:00,U.S. Dollar Index (DXY),102.61350021362304,103.02620025634765,
1706245200,103.47000122070312,2024-01-25,2024-01-25 23:00:00,U.S. Dollar Index (DXY),102.73750038146973,102.98240020751953,
1706504400,103.61000061035156,2024-01-28,2024-01-28 23:00:00,U.S. Dollar Index (DXY),102.85650024414062,102.97240020751953,
1706590800,103.4000015258789,2024-01-29,2024-01-29 23:00:00,U.S. Dollar Index (DXY),102.96000022888184,102.95260025024415,
1706677200,103.2699966430664,2024-01-30,2024-01-30 23:00:00,U.S. Dollar Index (DXY),103.01350021362305,102.93060012817382,
1706763600,103.05000305175781,2024-01-31,2024-01-31 23:00:00,U.S. Dollar Index (DXY),103.04300041198731,102.9152001953125,
1706850000,103.91999816894531,2024-02-01,2024-02-01 23:00:00,U.S. Dollar Index (DXY),103.11800041198731,102.92420013427734,
1707109200,104.44999694824219,2024-02-04,2024-02-04 23:00:00,U.S. Dollar Index (DXY),103.22000007629394,102.9418000793457,
1707195600,104.18000030517578,2024-02-05,2024-02-05 23:00:00,U.S. Dollar Index (DXY),103.3185001373291,102.9470001220703,
1707282000,104.04000091552734,2024-02-06,2024-02-06 23:00:00,U.S. Dollar Index (DXY),103.39200019836426,102.95980010986328,
1707368400,104.1500015258789,2024-02-07,2024-02-07 23:00:00,U.S. Dollar Index (DXY),103.48150024414062,102.97880020141602,
1707454800,104.08000183105469,2024-02-08,2024-02-08 23:00:00,U.S. Dollar Index (DXY),103.571000289917,103.00540023803711,
1707714000,104.16999816894531,2024-02-11,2024-02-11 23:00:00,U.S. Dollar Index (DXY),103.65950012207031,103.03340026855469,103.57664989471435
1707800400,104.95999908447266,2024-02-12,2024-02-12 23:00:00,U.S. Dollar Index (DXY),103.73950004577637,103.06260025024415,103.59394989013671
1707886800,104.72000122070312,2024-02-13,2024-02-13 23:00:00,U.S. Dollar Index (DXY),103.80300025939941,103.09160034179688,103.60919990539551
1707973200,104.30000305175781,2024-02-14,2024-02-14 23:00:00,U.S. Dollar Index (DXY),103.84100036621093,103.10480041503907,103.6199499130249
1708059600,104.30000305175781,2024-02-15,2024-02-15 23:00:00,U.S. Dollar Index (DXY),103.89150047302246,103.10980041503906,103.63164993286132
1708405200,104.08000183105469,2024-02-19,2024-02-19 23:00:00,U.S. Dollar Index (DXY),103.92900047302246,103.10840042114258,103.64534996032715
1708491600,104.01000213623047,2024-02-20,2024-02-20 23:00:00,U.S. Dollar Index (DXY),103.94850044250488,103.11780044555664,103.65839996337891
1708578000,103.95999908447266,2024-02-21,2024-02-21 23:00:00,U.S. Dollar Index (DXY),103.98450050354003,103.11680038452148,103.6721499633789
1708664400,103.94000244140625,2024-02-22,2024-02-22 23:00:00,U.S. Dollar Index (DXY),104.00300064086915,103.11360046386719,103.68499996185302
1708923600,103.83000183105469,2024-02-25,2024-02-25 23:00:00,U.S. Dollar Index (DXY),104.02100067138672,103.11280044555664,103.69609996795654
1709010000,103.83000183105469,2024-02-26,2024-02-26 23:00:00,U.S. Dollar Index (DXY),104.03200073242188,103.1320004272461,103.70784996032715
1709096400,103.9800033569336,2024-02-27,2024-02-27 23:00:00,U.S. Dollar Index (DXY),104.06100082397461,103.17240051269532,103.71744998931885
1709182800,104.16000366210938,2024-02-28,2024-02-28 23:00:00,U.S. Dollar Index (DXY),104.10550117492676,103.20460052490235,103.72485000610351
1709269200,103.86000061035156,2024-02-29,2024-02-29 23:00:00,U.S. Dollar Index (DXY),104.14600105285645,103.23160049438476,103.7320000076294
1709528400,103.83000183105469,2024-03-03,2024-03-03 23:00:00,U.S. Dollar Index (DXY),104.14150123596191,103.26480056762695,103.7383500289917
1709614800,103.80000305175781,2024-03-04,2024-03-04 23:00:00,U.S. Dollar Index (DXY),104.1090015411377,103.29260055541992,103.74295005798339
1709701200,103.37000274658203,2024-03-05,2024-03-05 23:00:00,U.S. Dollar Index (DXY),104.06850166320801,103.32320068359375,103.74190006256103
1709787600,102.81999969482422,2024-03-06,2024-03-06 23:00:00,U.S. Dollar Index (DXY),104.00750160217285,103.34560073852539,103.74000007629394
1709874000,102.73999786376953,2024-03-07,2024-03-07 23:00:00,U.S. Dollar Index (DXY),103.93700141906739,103.37100067138672,103.73770008087158
1710129600,102.87000274658203,2024-03-10,2024-03-10 23:00:00,U.S. Dollar Index (DXY),103.87650146484376,103.40860076904296,103.73460010528565
1710216000,102.95999908447266,2024-03-11,2024-03-11 23:00:00,U.S. Dollar Index (DXY),103.81600151062011,103.44320068359374,103.72995010375976
1710302400,102.79000091552734,2024-03-12,2024-03-12 23:00:00,U.S. Dollar Index (DXY),103.70750160217285,103.4724006652832,103.72285011291504
1710388800,103.36000061035156,2024-03-13,2024-03-13 23:00:00,U.S. Dollar Index (DXY),103.63950157165527,103.4956007385254,103.71860012054444
1710475200,103.43000030517578,2024-03-14,2024-03-14 23:00:00,U.S. Dollar Index (DXY),103.59600143432617,103.51500076293945,103.71490013122559
1710734400,103.58000183105469,2024-03-17,2024-03-17 23:00:00,U.S. Dollar Index (DXY),103.56000137329102,103.53820083618164,103.71120014190674
1710820800,103.80999755859375,2024-03-18,2024-03-18 23:00:00,U.S. Dollar Index (DXY),103.54650115966797,103.56620071411133,103.71245014190674
1710907200,103.41000366210938,2024-03-19,2024-03-19 23:00:00,U.S. Dollar Index (DXY),103.51650123596191,103.59020080566407,103.70940017700195
1710993600,104.0,2024-03-20,2024-03-20 23:00:00,U.S. Dollar Index (DXY),103.51850128173828,103.61880081176758,103.70940017700195
1711080000,104.43000030517578,2024-03-21,2024-03-21 23:00:00,U.S. Dollar Index (DXY),103.54300117492676,103.66020080566406,103.71090019226074
1711339200,104.2300033569336,2024-03-24,2024-03-24 23:00:00,U.S. Dollar Index (DXY),103.5630012512207,103.69900085449218,103.71155021667481
1711425600,104.29000091552734,2024-03-25,2024-03-25 23:00:00,U.S. Dollar Index (DXY),103.58600120544433,103.73680084228516,103.71630023956298
1711512000,104.3499984741211,2024-03-26,2024-03-26 23:00:00,U.S. Dollar Index (DXY),103.60450096130371,103.75660079956054,103.72025024414063
1711598400,104.55000305175781,2024-03-27,2024-03-27 23:00:00,U.S. Dollar Index (DXY),103.62400093078614,103.77860092163085,103.72485027313232
1711944000,105.0199966430664,2024-03-31,2024-03-31 23:00:00,U.S. Dollar Index (DXY),103.68200073242187,103.80820083618164,103.7332502746582
1712030400,104.81999969482422,2024-04-01,2024-04-01 23:00:00,U.S. Dollar Index (DXY),103.73150062561035,103.83880081176758,103.74230026245117
1712116800,104.25,2024-04-02,2024-04-02 23:00:00,U.S. Dollar Index (DXY),103.75400047302246,103.85720077514648,103.75295024871826
1712203200,104.12000274658203,2024-04-03,2024-04-03 23:00:00,U.S. Dollar Index (DXY),103.79150047302247,103.86720077514649,103.76205024719238
1712289600,104.30000305175781,2024-04-04,2024-04-04 23:00:00,U.S. Dollar Index (DXY),103.86550064086914,103.88840087890625,103.77085025787353
1712548800,104.13999938964844,2024-04-07,2024-04-07 23:00:00,U.S. Dollar Index (DXY),103.93550071716308,103.89980087280273,103.78120025634766
1712635200,104.1500015258789,2024-04-08,2024-04-08 23:00:00,U.S. Dollar Index (DXY),103.99950065612794,103.91340087890624,103.7900002670288
1712721600,105.25,2024-04-09,2024-04-09 23:00:00,U.S. Dollar Index (DXY),104.1140007019043,103.94620086669921,103.80175025939941
1712808000,105.27999877929688,2024-04-10,2024-04-10 23:00:00,U.S. Dollar Index (DXY),104.23850059509277,103.98380081176758,103.81470024108887
1712894400,106.04000091552734,2024-04-11,2024-04-11 23:00:00,U.S. Dollar Index (DXY),104.37250061035157,104.0392008972168,103.83245025634766
1713153600,106.20999908447266,2024-04-14,2024-04-14 23:00:00,U.S. Dollar Index (DXY),104.51150054931641,104.1024008178711,103.84895023345948
1713240000,106.26000213623047,2024-04-15,2024-04-15 23:00:00,U.S. Dollar Index (DXY),104.6455005645752,104.1492008972168,103.86355026245117
1713326400,105.94999694824219,2024-04-16,2024-04-16 23:00:00,U.S. Dollar Index (DXY),104.75250053405762,104.1792008972168,103.87875022888184
1713412800,106.1500015258789,2024-04-17,2024-04-17 23:00:00,U.S. Dollar Index (DXY),104.88950042724609,104.21860092163087,103.89455024719238
1713499200,106.1500015258789,2024-04-18,2024-04-18 23:00:00,U.S. Dollar Index (DXY),104.99700050354004,104.26080093383788,103.90845024108887
1713758400,106.08000183105469,2024-04-21,2024-04-21 23:00:00,U.S. Dollar Index (DXY),105.07950057983399,104.2994009399414,103.92300025939942
1713844800,105.69000244140625,2024-04-22,2024-04-22 23:00:00,U.S. Dollar Index (DXY),105.15250053405762,104.33160095214843,103.94010028839111
1713931200,105.86000061035156,2024-04-23,2024-04-23 23:00:00,U.S. Dollar Index (DXY),105.23100051879882,104.36540100097656,103.95955028533936
1714017600,105.5999984741211,2024-04-24,2024-04-24 23:00:00,U.S. Dollar Index (DXY),105.29350051879882,104.37820098876954,103.97890026092529
1714104000,105.94000244140625,2024-04-25,2024-04-25 23:00:00,U.S. Dollar Index (DXY),105.36300048828124,104.4026010131836,104.006000289917
1714363200,105.58000183105469,2024-04-28,2024-04-28 23:00:00,U.S. Dollar Index (DXY),105.39100074768066,104.42820098876953,104.03505031585694
1714449600,106.22000122070312,2024-04-29,2024-04-29 23:00:00,U.S. Dollar Index (DXY),105.46100082397462,104.46660095214844,104.0666003036499
1714536000,105.76000213623047,2024-04-30,2024-04-30 23:00:00,U.S. Dollar Index (DXY),105.53650093078613,104.50020095825195,104.0962003326416
1714622400,105.30000305175781,2024-05-01,2024-05-01 23:00:00,U.S. Dollar Index (DXY),105.59550094604492,104.5260009765625,104.12300033569336
1714708800,105.02999877929688,2024-05-02,2024-05-02 23:00:00,U.S. Dollar Index (DXY),105.63200073242187,104.54740097045898,104.14675033569335
