date,GC=F_open,GC=F_high,GC=F_low,GC=F_close,GC=F_volume,GLD_open,GLD_high,GLD_low,GLD_close,GLD_volume,DX-Y.NYB_open,DX-Y.NYB_high,DX-Y.NYB_low,DX-Y.NYB_close,DX-Y.NYB_volume
2020-05-10,1702.300048828125,1704.5,1690.199951171875,1695.300048828125,749.0,161.0800018310547,162.0,160.0,160.4199981689453,12240900.0,99.66999816894531,100.27999877929688,99.66999816894531,100.23999786376953,0.0
2020-05-11,1699.300048828125,1713.0999755859375,1699.300048828125,1704.4000244140625,324.0,160.33999633789062,160.7100067138672,158.88999938964844,159.4199981689453,11209800.0,100.2300033569336,100.44000244140625,99.66000366210938,99.93000030517578,0.0
2020-05-12,1702.0,1721.300048828125,1701.9000244140625,1713.9000244140625,431.0,160.3000030517578,160.9499969482422,159.72000122070312,160.0399932861328,10406000.0,100.01000213623047,100.27999877929688,99.58000183105469,100.23999786376953,0.0
2020-05-13,1724.300048828125,1743.0999755859375,1720.5,1738.0999755859375,672.0,160.94000244140625,161.6199951171875,160.5399932861328,161.5800018310547,10950400.0,100.19000244140625,100.55999755859375,100.1500015258789,100.47000122070312,0.0
2020-05-14,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,719.0,161.52999877929688,163.33999633789062,161.50999450683594,163.00999450683594,17084400.0,100.26000213623047,100.48999786376953,100.08000183105469,100.4000015258789,0.0
2020-05-15,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,719.0,164.02000427246094,164.8000030517578,163.0800018310547,163.92999267578125,13918800.0,100.26000213623047,100.48999786376953,100.08000183105469,100.4000015258789,0.0
2020-05-17,1755.699951171875,1770.5,1731.800048828125,1731.800048828125,229.0,164.02000427246094,164.8000030517578,163.0800018310547,163.92999267578125,13918800.0,100.36000061035156,100.47000122070312,99.58000183105469,99.66999816894531,0.0
2020-05-18,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167.0,164.3300018310547,164.5,162.41000366210938,162.69000244140625,14133800.0,99.62000274658203,99.7300033569336,99.2300033569336,99.37000274658203,0.0
2020-05-19,1751.5999755859375,1752.0999755859375,1745.5999755859375,1750.5999755859375,16.0,163.60000610351562,164.42999267578125,163.0399932861328,164.25999450683594,8535800.0,99.55000305175781,99.55999755859375,99.0,99.12000274658203,0.0
2020-05-20,1746.800048828125,1746.800048828125,1720.5,1720.5,528.0,164.5399932861328,164.9600067138672,163.88999938964844,164.64999389648438,10666100.0,99.18000030517578,99.51000213623047,99.0199966430664,99.37000274658203,0.0
2020-05-21,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,6.0,163.4600067138672,163.5800018310547,161.3699951171875,162.25,11791000.0,99.41999816894531,99.87000274658203,99.38999938964844,99.86000061035156,0.0
2020-05-22,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,6.0,162.8800048828125,163.47000122070312,162.74000549316406,163.2100067138672,8540900.0,99.41999816894531,99.87000274658203,99.38999938964844,99.86000061035156,0.0
2020-05-25,1726.4000244140625,1726.4000244140625,1704.800048828125,1704.800048828125,39.0,162.8800048828125,163.47000122070312,162.74000549316406,163.2100067138672,8540900.0,99.7699966430664,99.7699966430664,98.9000015258789,98.91000366210938,0.0
2020-05-26,1685.5999755859375,1710.300048828125,1685.5999755859375,1710.300048828125,137416.0,162.5800018310547,162.5800018310547,160.69000244140625,160.88999938964844,13972000.0,99.0199966430664,99.33999633789062,98.72000122070312,99.05999755859375,0.0
2020-05-27,1709.300048828125,1727.800048828125,1705.0,1713.300048828125,23355.0,159.4199981689453,161.33999633789062,159.1999969482422,161.17999267578125,13063500.0,98.91000366210938,99.08999633789062,98.3499984741211,98.37999725341797,0.0
2020-05-28,1718.800048828125,1738.300048828125,1715.0999755859375,1736.9000244140625,1526.0,162.1199951171875,162.4600067138672,160.89999389648438,161.72000122070312,9758500.0,98.5199966430664,98.55000305175781,97.94999694824219,98.33999633789062,0.0
2020-05-29,1718.800048828125,1738.300048828125,1715.0999755859375,1736.9000244140625,1526.0,162.5800018310547,163.39999389648438,162.32000732421875,162.91000366210938,12581800.0,98.5199966430664,98.55000305175781,97.94999694824219,98.33999633789062,0.0
2020-05-31,1740.4000244140625,1747.0,1727.0999755859375,1737.800048828125,871.0,162.5800018310547,163.39999389648438,162.32000732421875,162.91000366210938,12581800.0,98.30000305175781,98.31999969482422,97.79000091552734,97.83000183105469,0.0
2020-06-01,1743.0,1745.5,1721.800048828125,1725.199951171875,741.0,162.9199981689453,163.74000549316406,162.38999938964844,163.66000366210938,8140200.0,97.83999633789062,97.91000366210938,97.43000030517578,97.66999816894531,0.0
2020-06-02,1726.300048828125,1726.300048828125,1684.5,1697.800048828125,2755.0,163.88999938964844,164.0800018310547,161.86000061035156,162.60000610351562,10388900.0,97.56999969482422,97.62999725341797,97.19000244140625,97.27999877929688,0.0
2020-06-03,1694.5,1718.9000244140625,1694.5,1718.9000244140625,807.0,160.33999633789062,160.89999389648438,158.82000732421875,159.60000610351562,17000500.0,97.31999969482422,97.62999725341797,96.56999969482422,96.68000030517578,0.0
2020-06-04,1711.800048828125,1711.800048828125,1668.5999755859375,1676.199951171875,1502.0,161.13999938964844,161.8699951171875,159.83999633789062,161.27999877929688,10094000.0,96.73999786376953,97.02999877929688,96.44000244140625,96.94000244140625,0.0
2020-06-05,1711.800048828125,1711.800048828125,1668.5999755859375,1676.199951171875,1502.0,158.72000122070312,158.72000122070312,157.0399932861328,158.00999450683594,16021200.0,96.73999786376953,97.02999877929688,96.44000244140625,96.94000244140625,0.0
2020-06-07,1679.0999755859375,1699.4000244140625,1675.9000244140625,1698.300048828125,587.0,158.72000122070312,158.72000122070312,157.0399932861328,158.00999450683594,16021200.0,96.83999633789062,97.06999969482422,96.5999984741211,96.62000274658203,0.0
2020-06-08,1694.5999755859375,1720.9000244140625,1692.0,1714.699951171875,690.0,158.89999389648438,159.86000061035156,158.47000122070312,159.72000122070312,9244400.0,96.62999725341797,97.05999755859375,96.2300033569336,96.31999969482422,0.0
2020-06-09,1716.0999755859375,1740.800048828125,1711.9000244140625,1713.300048828125,718.0,161.10000610351562,161.77999877929688,160.8699951171875,161.25999450683594,9045600.0,96.43000030517578,96.45999908447266,95.72000122070312,95.95999908447266,0.0
2020-06-10,1737.199951171875,1744.0999755859375,1720.0,1732.0,347.0,162.10000610351562,163.6300048828125,160.52000427246094,163.57000732421875,13009300.0,96.08999633789062,96.83000183105469,95.94999694824219,96.7300033569336,0.0
2020-06-11,1724.9000244140625,1743.0,1724.9000244140625,1729.300048828125,318.0,163.35000610351562,164.05999755859375,161.97000122070312,162.38999938964844,11673900.0,96.80999755859375,97.44999694824219,96.48999786376953,97.31999969482422,0.0
2020-06-12,1724.9000244140625,1743.0,1724.9000244140625,1729.300048828125,318.0,163.41000366210938,163.8800048828125,162.55999755859375,162.6199951171875,6895400.0,96.80999755859375,97.44999694824219,96.48999786376953,97.31999969482422,0.0
2020-06-14,1730.0,1730.0,1703.300048828125,1720.300048828125,188.0,163.41000366210938,163.8800048828125,162.55999755859375,162.6199951171875,6895400.0,97.08999633789062,97.38999938964844,96.5999984741211,96.68000030517578,0.0
2020-06-15,1726.300048828125,1729.5999755859375,1722.4000244140625,1729.5999755859375,22.0,160.52000427246094,162.55999755859375,160.16000366210938,162.3300018310547,8532500.0,96.55999755859375,97.25,96.43000030517578,96.95999908447266,0.0
2020-06-16,1714.699951171875,1729.199951171875,1714.699951171875,1729.199951171875,51.0,161.85000610351562,162.69000244140625,161.36000061035156,162.25,7964000.0,97.01000213623047,97.33999633789062,96.80000305175781,97.16000366210938,0.0
2020-06-17,1730.5,1734.0999755859375,1717.300048828125,1724.800048828125,110.0,162.0,162.6199951171875,161.77000427246094,162.55999755859375,4758200.0,97.08000183105469,97.58000183105469,96.94999694824219,97.41999816894531,0.0
2020-06-18,1723.699951171875,1750.699951171875,1723.5,1745.9000244140625,1329.0,162.1999969482422,162.32000732421875,161.44000244140625,162.24000549316406,5397600.0,97.41999816894531,97.72000122070312,97.16000366210938,97.62000274658203,0.0
2020-06-19,1723.699951171875,1750.699951171875,1723.5,1745.9000244140625,1329.0,162.8699951171875,164.08999633789062,162.77999877929688,164.02999877929688,12187400.0,97.41999816894531,97.72000122070312,97.16000366210938,97.62000274658203,0.0
2020-06-21,1755.199951171875,1767.5999755859375,1750.5,1756.699951171875,1356.0,162.8699951171875,164.08999633789062,162.77999877929688,164.02999877929688,12187400.0,97.66000366210938,97.73999786376953,97.01000213623047,97.04000091552734,0.0
2020-06-22,1755.4000244140625,1776.300048828125,1754.199951171875,1772.0999755859375,666.0,165.05999755859375,165.72999572753906,164.41000366210938,165.08999633789062,12385600.0,96.93000030517578,97.25,96.38999938964844,96.69000244140625,0.0
2020-06-23,1778.300048828125,1783.0999755859375,1764.5,1765.800048828125,961.0,165.6300048828125,166.52000427246094,165.52000427246094,166.47999572753906,12137300.0,96.66000366210938,97.23999786376953,96.55000305175781,97.1500015258789,0.0
2020-06-24,1761.699951171875,1764.800048828125,1759.800048828125,1762.0999755859375,207.0,166.00999450683594,166.99000549316406,165.4499969482422,165.89999389648438,10901400.0,97.23999786376953,97.5999984741211,97.16000366210938,97.43000030517578,0.0
2020-06-25,1766.0,1772.5,1764.699951171875,1772.5,640.0,165.88999938964844,165.91000366210938,165.16000366210938,165.8000030517578,7093800.0,97.3499984741211,97.68000030517578,97.26000213623047,97.5,0.0
2020-06-26,1766.0,1772.5,1764.699951171875,1772.5,640.0,164.8699951171875,166.55999755859375,164.22000122070312,166.5399932861328,9753500.0,97.3499984741211,97.68000030517578,97.26000213623047,97.5,0.0
2020-06-28,1779.800048828125,1780.199951171875,1774.300048828125,1774.800048828125,584.0,164.8699951171875,166.55999755859375,164.22000122070312,166.5399932861328,9753500.0,97.5,97.6500015258789,97.11000061035156,97.54000091552734,0.0
2020-06-29,1777.300048828125,1793.199951171875,1774.4000244140625,1793.0,986.0,166.55999755859375,166.8000030517578,166.17999267578125,166.6300048828125,6735700.0,97.4000015258789,97.80000305175781,97.2300033569336,97.38999938964844,0.0
2020-06-30,1793.5999755859375,1798.0,1765.800048828125,1773.199951171875,331.0,166.30999755859375,167.99000549316406,166.19000244140625,167.3699951171875,12762300.0,97.38999938964844,97.62000274658203,97.02999877929688,97.19999694824219,0.0
2020-07-01,1773.4000244140625,1784.0,1768.699951171875,1784.0,215.0,167.0500030517578,167.05999755859375,165.33999633789062,166.6199951171875,13214800.0,97.1500015258789,97.33999633789062,96.80999755859375,97.31999969482422,0.0
2020-07-02,1773.4000244140625,1784.0,1768.699951171875,1784.0,215.0,166.1999969482422,167.24000549316406,166.02000427246094,166.97999572753906,8753500.0,97.1500015258789,97.33999633789062,96.80999755859375,97.31999969482422,0.0
2020-07-05,1788.199951171875,1790.0999755859375,1788.199951171875,1788.5,172.0,166.1999969482422,167.24000549316406,166.02000427246094,166.97999572753906,8753500.0,97.1500015258789,97.19999694824219,96.56999969482422,96.79000091552734,0.0
2020-07-06,1789.300048828125,1804.199951171875,1783.300048828125,1804.199951171875,751.0,167.75,168.0,167.19000244140625,167.97999572753906,7265700.0,96.75,97.1500015258789,96.5999984741211,96.87999725341797,0.0
2020-07-07,1801.5,1817.9000244140625,1801.5,1815.5,209.0,167.41000366210938,169.0399932861328,167.3800048828125,169.0399932861328,11633100.0,96.98999786376953,97.05000305175781,96.4000015258789,96.43000030517578,0.0
2020-07-08,1816.0999755859375,1819.800048828125,1799.199951171875,1799.199951171875,396.0,170.32000732421875,170.86000061035156,169.77999877929688,170.08999633789062,11662700.0,96.44999694824219,96.80999755859375,96.23999786376953,96.69999694824219,0.0
2020-07-09,1805.5,1805.5,1797.699951171875,1798.199951171875,236.0,170.47999572753906,170.63999938964844,168.77999877929688,169.6300048828125,13327400.0,96.75,96.97000122070312,96.44000244140625,96.6500015258789,0.0
2020-07-10,1805.5,1805.5,1797.699951171875,1798.199951171875,236.0,169.9499969482422,170.14999389648438,168.57000732421875,169.19000244140625,8218000.0,96.75,96.97000122070312,96.44000244140625,96.6500015258789,0.0
2020-07-12,1805.0,1811.0,1805.0,1811.0,164.0,169.9499969482422,170.14999389648438,168.57000732421875,169.19000244140625,8218000.0,96.66000366210938,96.68000030517578,96.2699966430664,96.45999908447266,0.0
2020-07-13,1791.0,1811.5,1791.0,1810.5999755859375,339.0,170.2899932861328,170.4199981689453,169.16000366210938,169.39999389648438,11095900.0,96.54000091552734,96.69999694824219,96.18000030517578,96.26000213623047,0.0
2020-07-14,1806.0999755859375,1813.5,1806.0999755859375,1811.4000244140625,167.0,168.97000122070312,170.1999969482422,168.80999755859375,170.19000244140625,9812700.0,96.16999816894531,96.25,95.77999877929688,96.08000183105469,0.0
2020-07-15,1810.9000244140625,1810.9000244140625,1794.300048828125,1798.699951171875,146.0,169.6199951171875,170.42999267578125,169.38999938964844,170.33999633789062,7533800.0,96.0,96.4000015258789,95.88999938964844,96.3499984741211,0.0
2020-07-16,1798.5,1810.0999755859375,1798.5,1808.300048828125,24.0,169.8000030517578,170.0,168.64999389648438,168.72999572753906,10242400.0,96.27999877929688,96.33000183105469,95.9000015258789,95.94000244140625,0.0
2020-07-17,1798.5,1810.0999755859375,1798.5,1808.300048828125,24.0,169.94000244140625,170.27000427246094,169.61000061035156,170.1199951171875,10296000.0,96.27999877929688,96.33000183105469,95.9000015258789,95.94000244140625,0.0
2020-07-19,1807.0,1817.300048828125,1807.0,1815.9000244140625,89.0,169.94000244140625,170.27000427246094,169.61000061035156,170.1199951171875,10296000.0,96.01000213623047,96.18000030517578,95.7300033569336,95.83000183105469,0.0
2020-07-20,1822.0,1842.4000244140625,1822.0,1842.4000244140625,117.0,170.75999450683594,171.07000732421875,170.27000427246094,170.94000244140625,10095500.0,95.75,95.91999816894531,95.05000305175781,95.12000274658203,0.0
2020-07-21,1858.0999755859375,1867.0,1854.699951171875,1864.0999755859375,213.0,172.52999877929688,173.25,172.30999755859375,173.0,12826100.0,95.12999725341797,95.41000366210938,94.83000183105469,94.97000122070312,0.0
2020-07-22,1868.699951171875,1890.300048828125,1868.5,1889.0999755859375,133.0,174.0500030517578,175.77000427246094,173.75999450683594,175.6300048828125,18712500.0,94.9800033569336,95.18000030517578,94.58999633789062,94.69000244140625,0.0
2020-07-23,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,474.0,176.1699981689453,178.41000366210938,175.64999389648438,177.17999267578125,23006800.0,94.7699966430664,94.83000183105469,94.33000183105469,94.44000244140625,0.0
2020-07-24,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,474.0,179.13999938964844,179.16000366210938,178.1999969482422,178.6999969482422,15601300.0,94.7699966430664,94.83000183105469,94.33000183105469,94.44000244140625,0.0
2020-07-26,1901.699951171875,1938.0,1901.5,1931.0,364.0,179.13999938964844,179.16000366210938,178.1999969482422,178.6999969482422,15601300.0,94.3499984741211,94.41999816894531,93.4800033569336,93.66999816894531,0.0
2020-07-27,1931.5,1944.699951171875,1928.5999755859375,1944.699951171875,825.0,181.85000610351562,182.8300018310547,181.52999877929688,182.22999572753906,21115600.0,93.58000183105469,94.01000213623047,93.48999786376953,93.76000213623047,0.0
2020-07-28,1953.199951171875,1953.5,1952.5999755859375,1953.5,209835.0,182.02000427246094,184.25999450683594,181.4199981689453,183.75,21164600.0,93.75,93.80000305175781,93.18000030517578,93.26000213623047,0.0
2020-07-29,1963.4000244140625,1965.0999755859375,1930.0,1942.300048828125,28853.0,184.00999450683594,186.13999938964844,182.38999938964844,185.1300048828125,25640100.0,93.31999969482422,93.68000030517578,92.93000030517578,93.0199966430664,0.0
2020-07-30,1948.5999755859375,1981.0999755859375,1948.0,1962.800048828125,2914.0,183.44000244140625,184.3300018310547,182.1300048828125,183.75999450683594,18061200.0,92.81999969482422,93.54000091552734,92.55000305175781,93.48999786376953,0.0
2020-07-31,1948.5999755859375,1981.0999755859375,1948.0,1962.800048828125,2914.0,184.50999450683594,185.75,184.1699981689453,185.42999267578125,15876700.0,92.81999969482422,93.54000091552734,92.55000305175781,93.48999786376953,0.0
2020-08-02,1984.300048828125,1984.300048828125,1955.5,1966.0,683.0,184.50999450683594,185.75,184.1699981689453,185.42999267578125,15876700.0,93.45999908447266,93.98999786376953,93.31999969482422,93.5,0.0
2020-08-03,1971.0,2016.199951171875,1968.800048828125,2001.199951171875,2010.0,185.0500030517578,185.82000732421875,184.1999969482422,185.63999938964844,12897000.0,93.55999755859375,93.83000183105469,93.2300033569336,93.37999725341797,0.0
2020-08-04,2024.0,2050.199951171875,2011.0,2031.0999755859375,1422.0,185.61000061035156,189.60000610351562,185.2100067138672,189.58999633789062,20773200.0,93.2300033569336,93.25,92.55999755859375,92.83000183105469,0.0
2020-08-05,2045.5,2063.0,2040.0,2051.5,294.0,191.64999389648438,193.1300048828125,190.6199951171875,191.35000610351562,27078100.0,92.7699966430664,93.08999633789062,92.5199966430664,92.79000091552734,0.0
2020-08-06,2040.0999755859375,2055.0,2009.5999755859375,2010.0999755859375,808.0,193.74000549316406,194.4499969482422,192.52000427246094,193.88999938964844,20640100.0,92.80999755859375,93.62000274658203,92.76000213623047,93.44000244140625,0.0
2020-08-07,2040.0999755859375,2055.0,2009.5999755859375,2010.0999755859375,808.0,192.7100067138672,192.9600067138672,189.3300018310547,190.80999755859375,24570200.0,92.80999755859375,93.62000274658203,92.76000213623047,93.44000244140625,0.0
2020-08-09,2026.4000244140625,2043.800048828125,2017.5,2024.4000244140625,233.0,192.7100067138672,192.9600067138672,189.3300018310547,190.80999755859375,24570200.0,93.38999938964844,93.69999694824219,93.30000305175781,93.58000183105469,0.0
2020-08-10,2012.4000244140625,2016.0,1904.0,1932.5999755859375,971.0,191.1999969482422,192.61000061035156,189.66000366210938,190.14999389648438,19047200.0,93.5999984741211,93.73999786376953,93.16999816894531,93.62999725341797,0.0
2020-08-11,1923.0,1946.5999755859375,1871.5999755859375,1934.9000244140625,404.0,183.57000732421875,183.97999572753906,179.42999267578125,179.94000244140625,45355000.0,93.68000030517578,93.91000366210938,93.2699966430664,93.44000244140625,0.0
2020-08-12,1921.5,1957.4000244140625,1916.9000244140625,1956.699951171875,71.0,182.61000061035156,183.10000610351562,179.0399932861328,179.10000610351562,28660500.0,93.37000274658203,93.38999938964844,92.93000030517578,93.33999633789062,0.0
2020-08-13,1938.699951171875,1947.4000244140625,1937.0,1937.0,201.0,181.55999755859375,184.6999969482422,181.36000061035156,183.3300018310547,18596800.0,93.22000122070312,93.41000366210938,93.0199966430664,93.0999984741211,0.0
2020-08-14,1938.699951171875,1947.4000244140625,1937.0,1937.0,201.0,183.44000244140625,183.72000122070312,181.49000549316406,182.5399932861328,11792000.0,93.22000122070312,93.41000366210938,93.0199966430664,93.0999984741211,0.0
2020-08-16,1949.5999755859375,1985.0,1949.5999755859375,1985.0,97.0,183.44000244140625,183.72000122070312,181.49000549316406,182.5399932861328,11792000.0,93.0999984741211,93.12000274658203,92.7699966430664,92.8499984741211,0.0
2020-08-17,2001.0999755859375,2002.800048828125,1972.0999755859375,1999.4000244140625,92.0,184.69000244140625,187.00999450683594,184.66000366210938,186.5,15709800.0,92.81999969482422,92.81999969482422,92.12999725341797,92.2699966430664,0.0
2020-08-18,1980.0,1980.0,1938.699951171875,1958.699951171875,347.0,189.17999267578125,189.39999389648438,185.6300048828125,188.17999267578125,16291600.0,92.27999877929688,93.05000305175781,92.1500015258789,92.88999938964844,0.0
2020-08-19,1941.199951171875,1948.300048828125,1922.300048828125,1933.800048828125,106.0,187.2100067138672,187.4600067138672,181.7100067138672,182.24000549316406,24646900.0,92.95999908447266,93.23999786376953,92.7300033569336,92.79000091552734,0.0
2020-08-20,1941.0,1945.0,1908.9000244140625,1934.5999755859375,184.0,181.19000244140625,183.7100067138672,180.92999267578125,183.5,16692200.0,92.72000122070312,93.47000122070312,92.58000183105469,93.25,0.0
2020-08-21,1941.0,1945.0,1908.9000244140625,1934.5999755859375,184.0,182.13999938964844,182.80999755859375,180.47000122070312,182.02999877929688,12713700.0,92.72000122070312,93.47000122070312,92.58000183105469,93.25,0.0
2020-08-23,1930.199951171875,1940.0,1922.199951171875,1927.699951171875,85.0,182.13999938964844,182.80999755859375,180.47000122070312,182.02999877929688,12713700.0,93.19999694824219,93.33999633789062,92.83999633789062,93.30000305175781,0.0
2020-08-24,1927.5,1928.5,1911.800048828125,1911.800048828125,176.0,182.91000366210938,182.92999267578125,180.69000244140625,181.0,11605800.0,93.27999877929688,93.3499984741211,92.97000122070312,93.0199966430664,0.0
2020-08-25,1909.699951171875,1950.800048828125,1909.699951171875,1940.699951171875,287.0,181.05999755859375,181.25,179.72999572753906,181.22000122070312,10056100.0,93.0199966430664,93.36000061035156,92.8499984741211,93.01000213623047,0.0
2020-08-26,1948.9000244140625,1972.5,1921.5999755859375,1921.5999755859375,2303.0,180.25999450683594,183.5800018310547,180.1999969482422,183.36000061035156,12715800.0,92.8499984741211,93.31999969482422,92.41999816894531,93.01000213623047,0.0
2020-08-27,1927.0999755859375,1971.300048828125,1922.5,1964.5999755859375,778.0,185.0,185.1699981689453,179.3699951171875,181.24000549316406,16299200.0,93.0199966430664,93.0999984741211,92.19999694824219,92.37000274658203,0.0
2020-08-28,1927.0999755859375,1971.300048828125,1922.5,1964.5999755859375,778.0,183.97999572753906,185.39999389648438,183.39999389648438,184.38999938964844,13200800.0,93.0199966430664,93.0999984741211,92.19999694824219,92.37000274658203,0.0
2020-08-30,1970.0,1971.300048828125,1953.300048828125,1967.5999755859375,158.0,183.97999572753906,185.39999389648438,183.39999389648438,184.38999938964844,13200800.0,92.30000305175781,92.4800033569336,91.98999786376953,92.13999938964844,0.0
2020-08-31,1961.699951171875,1986.300048828125,1961.699951171875,1968.199951171875,186.0,184.7899932861328,185.52999877929688,184.27999877929688,184.8300018310547,10251200.0,92.18000030517578,92.4000015258789,91.75,92.33999633789062,0.0
2020-09-01,1967.300048828125,1967.300048828125,1934.4000244140625,1934.4000244140625,71.0,186.99000549316406,186.99000549316406,184.3300018310547,185.0500030517578,10662100.0,92.27999877929688,92.87000274658203,92.20999908447266,92.8499984741211,0.0
2020-09-02,1937.0999755859375,1938.800048828125,1923.0,1927.5999755859375,179.0,183.75,183.86000061035156,181.5,182.6199951171875,11536900.0,92.66000366210938,93.06999969482422,92.6500015258789,92.73999786376953,0.0
2020-09-03,1927.9000244140625,1939.699951171875,1917.699951171875,1923.9000244140625,607.0,182.3000030517578,182.82000732421875,180.49000549316406,181.13999938964844,12148100.0,92.80000305175781,93.23999786376953,92.66000366210938,92.72000122070312,0.0
2020-09-04,1927.9000244140625,1939.699951171875,1917.699951171875,1923.9000244140625,607.0,180.9499969482422,182.10000610351562,180.0500030517578,181.63999938964844,11567900.0,92.80000305175781,93.23999786376953,92.66000366210938,92.72000122070312,0.0
2020-09-07,1930.9000244140625,1937.9000244140625,1903.0999755859375,1933.0,271.0,180.9499969482422,182.10000610351562,180.0500030517578,181.63999938964844,11567900.0,93.05000305175781,93.5,93.0,93.4800033569336,0.0
2020-09-08,1926.9000244140625,1946.199951171875,1924.5999755859375,1944.699951171875,219.0,179.5,182.27000427246094,179.02000427246094,181.2899932861328,13229200.0,93.58000183105469,93.66000366210938,93.13999938964844,93.26000213623047,0.0
2020-09-09,1944.0999755859375,1962.699951171875,1944.0999755859375,1954.199951171875,722.0,182.5,183.22000122070312,182.19000244140625,183.0500030517578,8424100.0,93.2300033569336,93.44999694824219,92.69999694824219,93.33999633789062,0.0
2020-09-10,1944.0,1949.5,1937.800048828125,1937.800048828125,73.0,184.22999572753906,184.67999267578125,182.27999877929688,182.4600067138672,9143600.0,93.33000183105469,93.37999725341797,93.0999984741211,93.33000183105469,0.0
2020-09-11,1944.0,1949.5,1937.800048828125,1937.800048828125,73.0,183.13999938964844,183.5500030517578,182.00999450683594,182.4499969482422,7662300.0,93.33000183105469,93.37999725341797,93.0999984741211,93.33000183105469,0.0
2020-09-13,1946.300048828125,1953.0999755859375,1943.0,1953.0999755859375,55.0,183.13999938964844,183.5500030517578,182.00999450683594,182.4499969482422,7662300.0,93.29000091552734,93.33000183105469,92.87000274658203,93.06999969482422,0.0
2020-09-14,1955.800048828125,1968.5,1955.800048828125,1956.300048828125,74.0,183.57000732421875,184.3000030517578,183.38999938964844,183.88999938964844,9709500.0,93.05999755859375,93.13999938964844,92.79000091552734,93.05000305175781,0.0
2020-09-15,1961.300048828125,1961.4000244140625,1956.699951171875,1960.199951171875,124.0,184.4600067138672,184.6699981689453,182.9199981689453,183.4499969482422,7993700.0,93.08000183105469,93.27999877929688,92.77999877929688,93.20999908447266,0.0
2020-09-16,1939.0,1946.0,1933.699951171875,1940.0,67.0,184.97999572753906,185.00999450683594,183.3300018310547,183.97000122070312,12702400.0,93.1500015258789,93.58999633789062,92.87000274658203,92.97000122070312,0.0
