date,open,high,low,close,volume,timestamp,ma_20,ma_50,ma_200,rsi,ema_12,ema_26,macd,macd_signal,macd_hist,upper_band,lower_band,volume_change,volatility,trend_ma_20_50,ppo,price_change,cumulative_return
2020-04-26,100.2300033569336,100.31999969482422,99.83000183105469,100.04000091552734,0.0,1587960000,,,,,100.04000091552734,100.04000091552734,0.0,0.0,0.0,,,,,-1,0.0,,
2020-04-27,100.05999755859375,100.20999908447266,99.44999694824219,99.87000274658203,0.0,1588046400,,,,,100.01384735107422,100.02740845856843,-0.01356110749421191,-0.0027122214988423822,-0.010848885995369529,,,,,-1,-0.013557391622146196,-0.1699301953114296,-0.001699301953114296
2020-04-28,99.87999725341797,99.88999938964844,99.47000122070312,99.56999969482422,0.0,1588132800,,,,,99.94556309626653,99.99352632792072,-0.047963231654193805,-0.011762423529912669,-0.036200808124281135,,,,,-1,-0.04796633683754911,-0.3003935551289194,-0.004698132910854191
2020-04-29,99.4800033569336,99.7300033569336,98.80999755859375,99.0199966430664,0.0,1588219200,,,,,99.80316825731266,99.92141301793151,-0.11824476061885036,-0.03305889094770021,-0.08518586967115016,,,,,-1,-0.11833775869205393,-0.5523782800477384,-0.010195964245564237
2020-04-30,99.12999725341797,99.20999908447266,98.77999877929688,98.80000305175781,0.0,1588305600,,,,,99.64883514876577,99.83834561302976,-0.18951046426398932,-0.06434920561095803,-0.1251612586530313,,,,,-1,-0.1898173122765133,-0.22217087332531138,-0.012395020516009048
2020-05-03,99.08999633789062,99.5999984741211,99.08999633789062,99.4800033569336,0.0,1588564800,,,,,99.62286102694544,99.81180174220782,-0.1889407152623761,-0.08926750754124164,-0.09967320772113446,,,,,-1,-0.1892969688598237,0.6882593969349982,-0.005597736440112522
2020-05-04,99.51000213623047,99.97000122070312,99.30000305175781,99.70999908447266,0.0,1588651200,,,,,99.63626688194964,99.80426080459782,-0.16799392264817925,-0.10501279056262916,-0.06298113208555009,,,,,-1,-0.16832339751214315,0.23119794911328206,-0.0032986988008260054
2020-05-05,99.80000305175781,100.19999694824219,99.75,100.08999633789062,0.0,1588737600,,,,,99.70607141363286,99.82542639965655,-0.11935498602369421,-0.10788122965484218,-0.011473756368852034,,,,,-1,-0.1195637127016618,0.38110245402374066,0.0004997543173306251
2020-05-06,100.20999908447266,100.4000015258789,99.80999755859375,99.88999938964844,0.0,1588824000,,,,,99.73436802532756,99.83020958410039,-0.09584155877283251,-0.10547329547844024,0.009631736705607727,,,,,-1,-0.09600456532357804,-0.1998171201515686,-0.001499415478869781
2020-05-07,99.83999633789062,99.94000244140625,99.45999908447266,99.7300033569336,0.0,1588910400,,,,,99.73369653788232,99.82278690060656,-0.0890903627242352,-0.10219670892759924,0.013106346203364039,,,,,-1,-0.08924852279764778,-0.16017222313791102,-0.00309873606314226
2020-05-10,99.66999816894531,100.27999877929688,99.66999816894531,100.23999786376953,0.0,1589169600,,,,,99.81158904955727,99.85369141639642,-0.04210236683914559,-0.09017784050990851,0.048075473670762925,,,,,-1,-0.042164056472960995,0.5113752027167573,0.0019991697962007393
2020-05-11,100.2300033569336,100.44000244140625,99.66000366210938,99.93000030517578,0.0,1589256000,,,,,99.82980616580627,99.85934392667637,-0.02953776087009885,-0.07804982458194658,0.04851206371184773,,,,,-1,-0.029579366044891617,-0.3092553523545094,-0.0010995662669417428
2020-05-12,100.01000213623047,100.27999877929688,99.58000183105469,100.23999786376953,0.0,1589342400,,,,,99.89291258087755,99.88754051460921,0.005372066268336084,-0.06136544641189005,0.06673751268022612,,,,,-1,0.0053781144681907395,0.3102147079426132,0.0019991697962007393
