date,open,high,low,close,volume,timestamp,ma_20,ma_50,ma_200,rsi,ema_12,ema_26,macd,macd_signal,macd_hist,upper_band,lower_band,volume_change,volatility,trend_ma_20_50,ppo,price_change,cumulative_return
2020-05-21,163.4600067138672,163.5800018310547,161.3699951171875,162.25,11791000,1590067800,,,,56.92653696258299,162.39062875086194,161.8125042984743,0.578124452387641,0.23428239246963545,0.34384205991800554,,,10.546497782694697,,-1,0.3572804554839907,-1.45763375976391,0.004270874299536986
2020-05-22,162.8800048828125,163.47000122070312,162.74000549316406,163.2100067138672,8540900,1590154200,161.49349822998047,,,57.871670456951875,162.5166868990166,161.9160229959108,0.6006639031058114,0.3075586945968707,0.29310520850894073,164.9602972756797,158.02669918428126,-27.564243914850305,1.07335560988412,-1,0.37097249054899356,0.5916836449104457,0.010212980813366412
2020-05-26,162.5800018310547,162.5800018310547,160.69000244140625,160.88999938964844,13972000,1590499800,161.4599983215332,,,49.67286131162648,162.26642728219073,161.84002124729878,0.4264060348919543,0.33132816265588744,0.09507787223606684,164.9370251222941,157.98297152077228,63.58931728506363,1.0767455830876245,-1,0.26347378825438167,-1.4214859559966153,-0.004147054834550357
2020-05-27,159.4199981689453,161.33999633789062,159.1999969482422,161.17999267578125,13063500,1590586200,161.47699813842775,,,56.163620950702,162.0992834965893,161.79113024200117,0.30815325458812026,0.326693181042334,-0.018539926454213762,164.94457332181756,158.00942295503793,-6.502290294875468,1.0737056123675304,-1,0.19046362685469595,0.18024320171106112,-0.0023520976018502893
2020-05-28,162.1199951171875,162.4600067138672,160.89999389648438,161.72000122070312,9758500,1590672600,161.47649841308595,,,51.019154083732076,162.0409323772222,161.78586142560872,0.2550709516134759,0.3123687351565624,-0.057297783543086456,164.94392295626616,158.00907386990573,-25.299498602977767,1.0736622905674846,-1,0.15765960595435646,0.3350344766475555,0.00099036682673459
2020-05-29,162.5800018310547,163.39999389648438,162.32000732421875,162.91000366210938,12581800,1590759000,161.6819984436035,,,57.586859393088446,162.1746356518202,161.86913122090505,0.305504430915164,0.3109958743082827,-0.005491443393118689,164.9637217136808,158.4002751735262,28.931700568734954,1.0148697139038663,-1,0.1887354485755767,0.7358412270738413,0.008356066624883418
2020-06-01,162.9199981689453,163.74000549316406,162.38999938964844,163.66000366210938,8140200,1591018200,161.87599868774413,,,63.11883829165647,162.4031538072493,162.00178843877202,0.4013653684772862,0.3290697731420834,0.0722955953352028,165.1430041161344,158.60899325935387,-35.301785118186594,1.0091074201470256,-1,0.2477536651572095,0.4603768848692402,0.01299830487280107
2020-06-02,163.88999938964844,164.0800018310547,161.86000061035156,162.60000610351562,10388900,1591104600,161.9889991760254,,,57.710886232795936,162.43343877590567,162.04610085838266,0.3873379175230127,0.3407234020182693,0.04661451550474344,165.18793954468615,158.79005880736466,27.6246283875089,0.987394324593799,-1,0.23902945857458174,-0.647682717142184,0.006437289927196721
2020-06-03,160.33999633789062,160.89999389648438,158.82000732421875,159.60000610351562,17000500,1591191000,161.91799926757812,,,44.518278881257615,161.99752605707644,161.86490865431844,0.13261740275800094,0.29910220216621564,-0.1664847994082147,165.2670072771252,158.56899125803105,63.641001453474374,1.0341679197791576,-1,0.08193091625635857,-1.845018380928054,-0.012131663064474218
2020-06-04,161.13999938964844,161.8699951171875,159.83999633789062,161.27999877929688,10094000,1591277400,162.03449935913085,,,45.27581267089069,161.88713724511035,161.82158199690943,0.06555524820092273,0.25239281137315706,-0.18683756317223432,165.09878844151118,158.97021027675052,-40.625275727184494,0.945566868321262,-1,0.040510819009404286,1.0526269495827023,-0.0017330947234964755
2020-06-05,158.72000122070312,158.72000122070312,157.0399932861328,158.00999450683594,16021200,1591363800,161.86549911499023,,,35.67279406605597,161.29065374691427,161.5392421828299,-0.24858843591562163,0.15219656191540132,-0.40078499783102295,165.41401721790731,158.31698101207314,58.720031702001194,1.0961317026540007,-1,-0.15388733570649635,-2.027532426346157,-0.021973279929459855
2020-06-08,158.89999389648438,159.86000061035156,158.47000122070312,159.72000122070312,9244400,1591623000,161.83049926757812,,,42.97207635025448,161.04901489672795,161.40448359304273,-0.35546869631477307,0.05066351026936644,-0.4061322065841395,165.45210393939695,158.2088945957593,-42.29895388610092,1.1189499779737737,-1,-0.22023470996693886,1.0822142733466267,-0.011388935167712666
2020-06-09,161.10000610351562,161.77999877929688,160.8699951171875,161.25999450683594,9045600,1591709400,161.92249908447266,,,42.8909973170573,161.08147329828302,161.39378069776814,-0.3123073994851211,-0.021930671681531066,-0.29037672780359003,165.37585070448387,158.46914746446146,-2.1504911081303257,1.066359412538972,-1,-0.19350646483085943,0.964183116931494,-0.0018569141884831053
2020-06-10,162.10000610351562,163.6300048828125,160.52000427246094,163.57000732421875,13009300,1591795800,162.09899978637696,,,47.65424488280836,161.46432468688852,161.5549826700978,-0.09065798320926888,-0.035676133987078626,-0.05498184922219025,165.50778666946866,158.69021290328527,43.81909436632174,1.05145216428972,-1,-0.0561158694773261,1.4324773012967418,0.012441258950229628
2020-06-11,163.35000610351562,164.05999755859375,161.97000122070312,162.38999938964844,11673900,1591882200,162.13949966430664,,,50.32109902308903,161.6067361796208,161.61683576043487,-0.010099580814056708,-0.03056082335247424,0.020461242538417534,165.54156405793387,158.7374352706794,-10.264964294773737,1.0491164709003244,-1,-0.0062490895620722015,-0.7214084989501601,0.0051374216612847246
2020-06-12,163.41000366210938,163.8800048828125,162.55999755859375,162.6199951171875,6895400,1591968600,162.11999969482423,,,48.59987905956136,161.76262217001567,161.69114386093506,0.07147830908061792,-0.01015299686585581,0.08163130594647373,165.50548604845693,158.73451334119153,-40.93319284900504,1.044129768074744,-1,0.044206693931297766,0.14163170663434865,0.006561014945604127
2020-06-15,160.52000427246094,162.55999755859375,160.16000366210938,162.3300018310547,8532500,1592227800,162.04000015258788,,,53.78151731919866,161.84991134863705,161.73846667353652,0.11144467510052891,0.014166537527421136,0.09727813757310777,165.31935302718003,158.76064727799573,23.741914899788274,1.011896097106911,-1,0.06890424856411934,-0.17832572551969017,0.004766057712904059
2020-06-16,161.85000610351562,162.69000244140625,161.36000061035156,162.25,7964000,1592314200,162.01800003051758,,,52.84122770338821,161.91146344884672,161.77635803105233,0.13510541779439222,0.038354313580815355,0.09675110421357687,165.2848721677373,158.75112789329788,-6.662760035159687,1.008181849116875,-1,0.08351369720442049,-0.04928345355281749,0.004270874299536542
2020-06-17,162.0,162.6199951171875,161.77000427246094,162.55999755859375,4758200,1592400600,161.93300018310546,,,52.25805393077762,162.01123792726935,161.8344054034628,0.1768325238065529,0.06604995562596287,0.11078256818059003,165.03874619982906,158.82725416638186,-40.25364138623807,0.9589601913173262,-1,0.10926757098757764,0.1910616693952205,0.006189650997223239
2020-06-18,162.1999969482422,162.32000732421875,161.44000244140625,162.24000549316406,5397600,1592487000,161.81250076293946,,,48.11055180373044,162.046432937407,161.8644498545518,0.18198308285519715,0.08923658107180973,0.09274650178338742,164.64979644493297,158.97520508094595,13.437854650918425,0.8767232656981936,-1,0.11242930922677806,-0.19684551564682629,0.0042090117903328395
2020-06-19,162.8699951171875,164.08999633789062,162.77999877929688,164.02999877929688,12187400,1592573400,161.9015007019043,,,50.98560291356058,162.35159691308235,162.02486088601438,0.326736027067966,0.136736470271041,0.189999556796925,164.90347003187617,158.89953137193243,125.79294501259821,0.9270974379351655,-1,0.20165795871155048,1.1032995719469696,0.015288445518868432
2020-06-22,165.05999755859375,165.72999572753906,164.41000366210938,165.08999633789062,12385600,1592832600,161.99550018310546,,,56.63290274853468,162.7728891322836,162.25190795652372,0.5209811757598857,0.21358541136880993,0.30739576439107574,165.27490137086986,158.71609899534107,1.626269754008236,1.0121889756374867,-1,0.32109402121760283,0.6462217682632332,0.02184946046447278
2020-06-23,165.6300048828125,166.52000427246094,165.52000427246094,166.47999572753906,12137300,1592919000,162.275,,,70.04660336102621,163.34321322386137,162.5650996432656,0.7781135805957717,0.3264910452142023,0.45162253538156943,166.07000802425625,158.47999197574376,-2.004747448650046,1.1693138266079912,-1,0.47864737406938607,0.8419646377624934,0.030453071572750456
2020-06-24,166.00999450683594,166.99000549316406,165.4499969482422,165.89999389648438,10901400,1593005400,162.51100006103516,,,64.38354862860899,163.7365640965726,162.81212884720773,0.9244352493648762,0.4460798860443371,0.4783553633205391,166.59530963170573,158.4266904903646,-10.182660064429482,1.256625572772486,-1,0.5677926183450493,-0.34839130582626776,0.02686306266077132
2020-06-25,165.88999938964844,165.91000366210938,165.16000366210938,165.8000030517578,7093800,1593091800,162.7150001525879,,,80.21729299988873,164.0540162435242,163.03345286235958,1.0205633811646067,0.560976585068391,0.45958679609621567,167.03379793702533,158.39620236815045,-34.92762397490231,1.3271049935124082,-1,0.6259840316491448,-0.06027175913517757,0.026244154228996397
2020-06-26,164.8699951171875,166.55999755859375,164.22000122070312,166.5399932861328,9753500,1593178200,162.89649963378906,,,78.60742690290544,164.43647425007936,163.29319659745389,1.1432776526254713,0.6774367985798071,0.4658408540456642,167.54251145623607,158.25048781134205,37.493304011954095,1.426062509904077,-1,0.7001379582542251,0.44631497029827827,0.030824435521131344
2020-06-29,166.55999755859375,166.8000030517578,166.17999267578125,166.6300048828125,6735700,1593437400,163.0449996948242,,,75.64478307569215,164.77394050126907,163.5403675815545,1.233572919714561,0.788664022806758,0.4449088969078031,167.97494792746974,158.11505146217868,-30.940687958168866,1.5118366836986834,-1,0.7542926177534739,0.05404803669293301,0.031381575890281566
2020-06-30,166.30999755859375,167.99000549316406,166.19000244140625,167.3699951171875,12762300,1593523800,163.28349914550782,,,71.34833387053635,165.17333351910267,163.8240436953051,1.3492898237975623,0.9007891830049188,0.4485006407926435,168.5713357708269,157.99566252018874,89.47251213682318,1.6192195332018446,-1,0.8236213643383719,0.44409182781661727,0.03596185718241651
2020-07-01,167.0500030517578,167.05999755859375,165.33999633789062,166.6199951171875,13214800,1593610200,163.6344985961914,,,74.97059019577111,165.39589684188493,164.03115120803716,1.3647456338477753,0.9935804731734902,0.37116516067428507,168.82387740350114,158.44511978888167,3.545599147489087,1.5856615969826147,-1,0.8320039357139535,-0.4481089931769877,0.03131961893449886
2020-07-02,166.1999969482422,167.24000549316406,166.02000427246094,166.97999572753906,8753500,1593696600,163.91949844360352,,,75.34895769569931,165.6396043627548,164.24958413540767,1.3900202273471223,1.0728684240082167,0.3171518033389056,169.18987308992786,158.64912379727917,-33.759875291340016,1.607610655341781,-1,0.8462853861481847,0.21606086958432247,0.03354789707136252
2020-07-06,167.75,168.0,167.19000244140625,167.97999572753906,7265700,1594042200,164.41799850463866,,,80.3437910767728,165.9996645727216,164.52591092001,1.4737536527115935,1.153045469748892,0.3207081829627014,169.19811934724402,159.6378776620333,-16.99662991946078,1.4536488967387866,-1,0.8957577833610113,0.5988741319838731,0.039737548068586204
2020-07-07,167.41000366210938,169.0399932861328,167.3800048828125,169.0399932861328,11633100,1594128600,164.88399810791014,162.78239868164061,,82.99328403248695,166.4674074517079,164.86028739157467,1.6071200601332407,1.243860387825762,0.3632596723074788,169.551555391011,160.2164408248093,60.10983112432389,1.4154063877217857,1,0.9748375946452306,0.6310260659329048,0.04629856301419055
2020-07-08,170.32000732421875,170.86000061035156,169.77999877929688,170.08999633789062,11662700,1594215000,165.32549819946288,162.95299865722657,,84.13427219655259,167.02472881881295,165.24767323944994,1.777055579363008,1.3504994261332113,0.4265561532297968,170.21489598953718,160.4361004093886,0.25444636425373535,1.4787186015841642,1,1.075389168589375,0.6211565862881185,0.0527977154505912
2020-07-09,170.47999572753906,170.63999938964844,168.77999877929688,169.6300048828125,13327400,1594301400,165.62849807739258,163.128798828125,,83.07977077598748,167.42554052096673,165.57229039821755,1.8532501227491878,1.4510495654564066,0.40220055729278115,170.80263115227777,160.4543650025074,14.273710204326617,1.5619694481765725,1,1.1192996837163633,-0.27044004055614135,0.049950528881952394
2020-07-10,169.9499969482422,170.14999389648438,168.57000732421875,169.19000244140625,8218000,1594387800,165.96849822998047,163.27799896240234,,76.27299312265174,167.69699620103435,165.8402690680834,1.8567271329509651,1.5321850789553184,0.32454205399564673,171.1402797539027,160.79671670605825,-38.337560214295365,1.5580611920569876,1,1.119587626928362,-0.25938951172596036,0.04722706733172144
2020-07-13,170.2899932861328,170.4199981689453,169.16000366210938,169.39999389648438,11095900,1594647000,166.3074981689453,163.48999877929688,,74.02459105631311,167.95899584648822,166.10395238870566,1.855043457782557,1.5967567547207662,0.2582867030617908,171.4438302590371,161.1711660788535,35.019469457288885,1.5442274541566403,1,1.1167966993593896,0.12411575864292868,0.04852684115105421
2020-07-14,168.97000122070312,170.1999969482422,168.80999755859375,170.19000244140625,9812700,1594733400,166.70049819946288,163.69819885253906,,72.16257850456215,168.30222763032177,166.4066227629798,1.895604867341973,1.6565263772450076,0.23907849009696536,171.7576128686376,161.64338353028816,-11.564631981182238,1.5168265013592528,1,1.139140279315665,0.4663568910189042,0.0534167183289449
2020-07-15,169.6199951171875,170.42999267578125,169.38999938964844,170.33999633789062,7533800,1594819800,167.10499801635743,163.89819885253905,,77.95981197415605,168.61573050840929,166.69798376852873,1.917746739880556,1.7087704497721175,0.20897629010843866,171.9531132688188,162.25688276389604,-23.223985243612866,1.450619463813648,1,1.1504318747750875,0.08813320073604025,0.054345128199896786
2020-07-16,169.8000030517578,170.0,168.64999389648438,168.72999572753906,10242400,1594906200,167.4134979248047,164.05239868164062,,65.50263678844658,168.63330977289078,166.84850317289985,1.7848065999909295,1.7239776798158801,0.06082892017504937,171.80787702975204,163.01911881985734,35.95264010194059,1.312432736732232,1,1.0697168785154703,-0.9451688651900159,0.04437978631650363
2020-07-17,169.94000244140625,170.27000427246094,169.61000061035156,170.1199951171875,10296000,1594992600,167.80749740600587,164.27579864501953,,67.72279740690996,168.8620305950903,167.09083590951374,1.7711946855765461,1.7334210809680133,0.03777360460853285,171.62382211769233,163.9911726943194,0.523314848082479,1.1371138866498178,1,1.0600190464878143,0.8238009985450212,0.05298339742478131
2020-07-20,170.75999450683594,171.07000732421875,170.27000427246094,170.94000244140625,10095500,1595251800,168.15299758911132,164.46679870605467,,69.89844368612223,169.1817185714466,167.37595935632058,1.8057592151260167,1.7478887077996141,0.05787050732640253,171.77562450281235,164.5303706754103,-1.9473581973581955,1.0771817825552752,1,1.0788641463627413,0.4820170160796611,0.05805895657686255
2020-07-21,172.52999877929688,173.25,172.30999755859375,173.0,12826100,1595338200,168.5484977722168,164.7183987426758,,73.16875601246826,169.76914648353173,167.7925549595561,1.9765915239756282,1.793629271034817,0.18296225294081125,172.4773202863213,164.6196752581123,27.047694517359222,1.1654872532338074,1,1.1779971551491402,1.2050997596656066,0.0708096225196908
2020-07-22,174.0500030517578,175.77000427246094,173.75999450683594,175.6300048828125,18712500,1595424600,169.00599822998046,165.04259887695312,,82.10980238615724,170.670817006498,168.37310680572324,2.297710200774759,1.8944454569828055,0.40326474379195343,173.92646523865352,164.0855312213074,45.89391942991243,1.4557078033341078,1,1.3646539191237732,1.5202340363078104,0.08708843486529427
2020-07-23,176.1699981689453,178.41000366210938,175.64999389648438,177.17999267578125,23006800,1595511000,169.56999816894532,165.3853988647461,,83.50856227386242,171.6722286479262,169.02546872202385,2.6467599259023586,2.0449083507667165,0.6018515751356421,175.4781946642448,163.66180167364584,22.948830995323988,1.7421113873614114,1,1.56589414951138,0.8825301770064575,0.09668231835372776
2020-07-24,179.13999938964844,179.16000366210938,178.1999969482422,178.6999969482422,15601300,1595597400,170.21499786376953,165.72779876708984,,84.05339222285988,172.75342377105173,169.74210044248446,3.011323328567272,2.2381913463268277,0.7731319822404443,177.1223662419041,163.30762948563495,-32.18830954326547,2.0290128557481277,1,1.7740580096024152,0.8578870839228259,0.10609061431454969
2020-07-27,181.85000610351562,182.8300018310547,181.52999877929688,182.22999572753906,21115600,1595856600,170.99949798583984,166.1121987915039,,86.21638833259316,174.21135791820365,170.66712972285887,3.544228195344772,2.4993987161304165,1.0448294792143553,179.52409350047458,162.4749024712051,35.34513149545231,2.4925791055072675,1,2.076690573691686,1.9753770786684832,0.1279400747790227
2020-07-28,182.02000427246094,184.25999450683594,181.4199981689453,183.75,21164600,1595943000,171.85549774169922,166.50859893798827,,86.5631933031207,175.67884131540308,171.63623122486933,4.042610090533742,2.8080409910110817,1.2345690995226604,181.845014154458,161.86598132894045,0.23205592074106995,2.906370917435859,1,2.3553360859091073,0.834113103275036,0.13734837073984485
2020-07-29,184.00999450683594,186.13999938964844,182.38999938964844,185.1300048828125,25640100,1596029400,172.74349822998047,166.9573989868164,,89.54080401337168,177.1328664796199,172.6357700143466,4.497096465273302,3.145852085863526,1.3512443794097755,184.11591629405942,161.37108016590153,21.146159152547185,3.2917065419557474,1,2.60496214944306,0.7510230654761862,0.1458901193389186
2020-07-30,183.44000244140625,184.3300018310547,182.1300048828125,183.75999450683594,18061200,1596115800,173.6004981994629,167.34739898681642,,85.48461301195506,178.15242463765316,173.4597866434199,4.692637994233252,3.4552092675374713,1.2374287266957804,185.59614136342805,161.60485503549774,-29.558777071852294,3.4549564339908914,1,2.705317517702172,-0.7400261112960993,0.13741023324904855
2020-07-31,184.50999450683594,185.75,184.1699981689453,185.42999267578125,15876700,1596202200,174.522998046875,167.76299896240235,,86.44834845795475,179.27205048967286,174.34646857174297,4.92558191792989,3.7492837976159548,1.1762981203139349,187.1936369463283,161.85235914742168,-12.094988151396368,3.630077136323924,1,2.825168733430944,0.908793109962347,0.1477469390808226
2020-08-03,185.0500030517578,185.82000732421875,184.1999969482422,185.63999938964844,12897000,1596461400,175.40599822998047,168.23079895019532,,86.0812314209619,180.25173493582295,175.18302641010635,5.068708525716602,4.0131687432360845,1.0555397824805173,188.60705266241695,162.204943797544,-18.7677540042956,3.762999716557052,1,2.893378787651877,0.11325390830079218,0.14904680734673437
2020-08-04,185.61000061035156,189.60000610351562,185.2100067138672,189.58999633789062,20773200,1596547800,176.43349838256836,168.75839874267578,,88.1792606545113,181.68839053614104,176.25020936772,5.438181168421039,4.298171228273075,1.140009940147964,190.70394545421706,162.16305131091966,61.070016282856486,4.044143318154211,1,3.085489196256827,2.1277725496816835,0.17349590989645192
2020-08-05,191.64999389648438,193.1300048828125,190.6199951171875,191.35000610351562,27078100,1596634200,177.49649887084962,169.36759887695314,,94.59775751431262,183.17479293112177,177.36871282963077,5.8060801014910055,4.599753002916661,1.2063270985743442,192.89970883606193,162.0932889056373,30.35112548861032,4.339017970269946,1,3.273452239047346,0.9283241730161151,0.18438975609737618
2020-08-06,193.74000549316406,194.4499969482422,192.52000427246094,193.88999938964844,20640100,1596720600,178.7094985961914,170.02179901123046,,94.83210455397582,184.82328623243356,178.59251183407653,6.230774398357028,4.925957282004735,1.304817116352293,195.28098604190538,162.1380111504774,-23.775671114295317,4.636431632310327,1,3.48882175090622,1.3274069532868138,0.20011142807382942
2020-08-07,192.7100067138672,192.9600067138672,189.3300018310547,190.80999755859375,24570200,1596807000,179.79049835205078,170.6035989379883,,84.53246720184654,185.74431874415052,179.49751077663336,6.246807967517157,5.1901274191072195,1.056680548409937,196.56671893157585,163.0142777725257,19.041089917200015,4.6654914284389175,1,3.4801641206549556,-1.5885305280057271,0.18104729166879108
2020-08-10,191.1999969482422,192.61000061035156,189.66000366210938,190.14999389648438,19047200,1597066200,180.82799835205077,171.1483987426758,,81.32988278005176,186.42211492143264,180.28658360032603,6.135531321106612,5.379208199507098,0.7563231215995136,197.46452082853494,164.1914758755666,-22.478449503870547,4.6000958446973526,1,3.4032101549543796,-0.3458957447482258,0.17696209934344465
2020-08-11,183.57000732421875,183.97999572753906,179.42999267578125,179.94000244140625,45355000,1597152600,181.31549835205078,171.47399871826173,,56.16594571278385,185.42486684758242,180.26091092188753,5.163955925694893,5.336157744744657,-0.17220181904976428,197.19361560268092,165.43738110142064,138.11898861774958,4.378587984740401,1,2.864711988464648,-5.369440853432971,0.11376581555187526
2020-08-12,182.61000061035156,183.10000610351562,179.0399932861328,179.10000610351562,28660500,1597239000,181.75349884033204,171.8039987182617,,52.80375622673192,184.45181134849523,180.1749179723785,4.276893376116732,5.124304871019072,-0.8474114949023406,196.8193490925338,166.6876485881303,-36.808510638297875,4.144583281292673,1,2.3737451495731476,-0.4668202325739945,0.10856653138138639
2020-08-13,181.55999755859375,184.6999969482422,181.36000061035156,183.3300018310547,18596800,1597325400,182.4834991455078,172.2785986328125,,56.265227812200095,184.27922526888898,180.408627887836,3.8705973810529883,4.873563373025856,-1.002965991972868,196.25127217639857,168.71572611461704,-35.11348371451999,3.772333689171726,1,2.1454613486996994,2.3618065792215592,0.1347487286546003
2020-08-14,183.44000244140625,183.72000122070312,181.49000549316406,182.5399932861328,11792000,1597411800,183.10449905395507,172.70379852294923,,50.45308003432668,184.01165111769572,180.56650680622835,3.4451443114673737,4.5878795607141605,-1.1427352492467868,195.58441234310123,170.6245857648089,-36.59124150391465,3.4078663696485005,1,1.9079642024445138,-0.43092158240957135,0.1298588514767094
2020-08-17,184.69000244140625,187.00999450683594,184.66000366210938,186.5,15709800,1597671000,183.88249893188475,173.2735986328125,,53.75170282143773,184.39447402266563,181.00602482058179,3.388449202083848,4.347993488988099,-0.9595442869042508,195.03930372097238,172.72569414279712,33.22421981004071,3.0336777164477233,1,1.8720090701083423,2.169391289315903,0.15436991098220987
2020-08-18,189.17999267578125,189.39999389648438,185.6300048828125,188.17999267578125,16291600,1597757400,184.64149856567383,173.84279846191407,,54.12718103566467,184.97686150776033,181.53742984689285,3.439431660867484,4.1662811233639765,-0.7268494624964923,194.69159364590598,174.59140348544167,3.7034207946632147,2.721515790952458,1,1.894612953245109,0.9008003623491856,0.1647684793231876
2020-08-19,187.2100067138672,187.4600067138672,181.7100067138672,182.24000549316406,24646900,1597843800,184.9719985961914,174.26239868164063,,48.169569585903105,184.55580673628398,181.58947248735737,2.9663342489266142,3.9262917484765043,-0.9599574995498901,194.1732170281592,175.77078016422362,51.28593876598983,2.4871922512052187,1,1.6335386673548142,-3.156545548841261,0.1280020317348054
2020-08-20,181.19000244140625,183.7100067138672,180.92999267578125,183.5,16692200,1597930200,185.28799896240236,174.66099853515624,,47.65264733217924,184.39337493070184,181.7309930438494,2.662381886852444,3.6735097761516924,-1.0111278892992486,193.7683266246457,176.807671300159,-32.274647115864475,2.288417951980831,1,1.46501256734455,0.6913929262821528,0.13580095799053882
